16/08/10 13:58:11 INFO terasort.TeraSort: starting
16/08/10 13:58:13 INFO input.FileInputFormat: Total input paths to process : 128
Spent 905ms computing base-splits.
Spent 100ms computing TeraScheduler splits.
Computing input splits took 1006ms
Sampling 10 splits of 8064
Making 128 from 100000 sampled records
Computing parititions took 2220ms
Spent 3231ms computing partitions.
16/08/10 13:58:16 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/10 13:58:17 INFO mapreduce.JobSubmitter: number of splits:8064
16/08/10 13:58:17 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470470958628_0046
16/08/10 13:58:18 INFO impl.YarnClientImpl: Submitted application application_1470470958628_0046
16/08/10 13:58:18 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470470958628_0046/
16/08/10 13:58:18 INFO mapreduce.Job: Running job: job_1470470958628_0046
16/08/10 13:58:29 INFO mapreduce.Job: Job job_1470470958628_0046 running in uber mode : false
16/08/10 13:58:29 INFO mapreduce.Job:  map 0% reduce 0%
16/08/10 13:58:49 INFO mapreduce.Job:  map 1% reduce 0%
16/08/10 13:58:50 INFO mapreduce.Job:  map 3% reduce 0%
16/08/10 13:59:00 INFO mapreduce.Job:  map 4% reduce 0%
16/08/10 13:59:02 INFO mapreduce.Job:  map 5% reduce 0%
16/08/10 13:59:04 INFO mapreduce.Job:  map 6% reduce 0%
16/08/10 13:59:10 INFO mapreduce.Job:  map 7% reduce 0%
16/08/10 13:59:15 INFO mapreduce.Job:  map 8% reduce 0%
16/08/10 13:59:20 INFO mapreduce.Job:  map 9% reduce 0%
16/08/10 13:59:40 INFO mapreduce.Job:  map 10% reduce 0%
16/08/10 13:59:51 INFO mapreduce.Job:  map 11% reduce 0%
16/08/10 13:59:53 INFO mapreduce.Job:  map 12% reduce 0%
16/08/10 13:59:55 INFO mapreduce.Job:  map 12% reduce 1%
16/08/10 14:00:02 INFO mapreduce.Job:  map 13% reduce 1%
16/08/10 14:00:05 INFO mapreduce.Job:  map 14% reduce 1%
16/08/10 14:00:08 INFO mapreduce.Job:  map 15% reduce 1%
16/08/10 14:00:14 INFO mapreduce.Job:  map 16% reduce 1%
16/08/10 14:00:19 INFO mapreduce.Job:  map 17% reduce 1%
16/08/10 14:00:22 INFO mapreduce.Job:  map 17% reduce 2%
16/08/10 14:00:25 INFO mapreduce.Job:  map 18% reduce 2%
16/08/10 14:00:28 INFO mapreduce.Job:  map 19% reduce 2%
16/08/10 14:00:35 INFO mapreduce.Job:  map 20% reduce 2%
16/08/10 14:00:43 INFO mapreduce.Job:  map 21% reduce 2%
16/08/10 14:00:49 INFO mapreduce.Job:  map 22% reduce 3%
16/08/10 14:00:52 INFO mapreduce.Job:  map 23% reduce 3%
16/08/10 14:00:58 INFO mapreduce.Job:  map 24% reduce 3%
16/08/10 14:01:06 INFO mapreduce.Job:  map 25% reduce 3%
16/08/10 14:01:08 INFO mapreduce.Job:  map 25% reduce 4%
16/08/10 14:01:10 INFO mapreduce.Job:  map 26% reduce 4%
16/08/10 14:01:15 INFO mapreduce.Job:  map 27% reduce 4%
16/08/10 14:01:22 INFO mapreduce.Job:  map 28% reduce 4%
16/08/10 14:01:25 INFO mapreduce.Job:  map 28% reduce 5%
16/08/10 14:01:28 INFO mapreduce.Job:  map 29% reduce 5%
16/08/10 14:01:36 INFO mapreduce.Job:  map 30% reduce 5%
16/08/10 14:01:41 INFO mapreduce.Job:  map 31% reduce 5%
16/08/10 14:01:44 INFO mapreduce.Job:  map 31% reduce 6%
16/08/10 14:01:49 INFO mapreduce.Job:  map 32% reduce 6%
16/08/10 14:01:54 INFO mapreduce.Job:  map 33% reduce 6%
16/08/10 14:02:02 INFO mapreduce.Job:  map 34% reduce 6%
16/08/10 14:02:05 INFO mapreduce.Job:  map 34% reduce 7%
16/08/10 14:02:08 INFO mapreduce.Job:  map 35% reduce 7%
16/08/10 14:02:13 INFO mapreduce.Job:  map 36% reduce 7%
16/08/10 14:02:21 INFO mapreduce.Job:  map 37% reduce 7%
16/08/10 14:02:22 INFO mapreduce.Job:  map 37% reduce 8%
16/08/10 14:02:25 INFO mapreduce.Job:  map 38% reduce 8%
16/08/10 14:02:34 INFO mapreduce.Job:  map 39% reduce 8%
16/08/10 14:02:39 INFO mapreduce.Job:  map 39% reduce 9%
16/08/10 14:02:44 INFO mapreduce.Job:  map 40% reduce 9%
16/08/10 14:02:52 INFO mapreduce.Job:  map 41% reduce 9%
16/08/10 14:02:58 INFO mapreduce.Job:  map 41% reduce 10%
16/08/10 14:03:01 INFO mapreduce.Job:  map 42% reduce 10%
16/08/10 14:03:10 INFO mapreduce.Job:  map 42% reduce 11%
16/08/10 14:03:12 INFO mapreduce.Job:  map 43% reduce 11%
16/08/10 14:03:19 INFO mapreduce.Job:  map 44% reduce 11%
16/08/10 14:03:22 INFO mapreduce.Job:  map 44% reduce 12%
16/08/10 14:03:26 INFO mapreduce.Job:  map 45% reduce 12%
16/08/10 14:03:34 INFO mapreduce.Job:  map 46% reduce 12%
16/08/10 14:03:42 INFO mapreduce.Job:  map 47% reduce 12%
16/08/10 14:03:44 INFO mapreduce.Job:  map 47% reduce 13%
16/08/10 14:03:53 INFO mapreduce.Job:  map 48% reduce 13%
16/08/10 14:03:54 INFO mapreduce.Job:  map 48% reduce 14%
16/08/10 14:04:01 INFO mapreduce.Job:  map 49% reduce 14%
16/08/10 14:04:05 INFO mapreduce.Job:  map 49% reduce 15%
16/08/10 14:04:10 INFO mapreduce.Job:  map 50% reduce 15%
16/08/10 14:04:17 INFO mapreduce.Job:  map 51% reduce 15%
16/08/10 14:04:21 INFO mapreduce.Job:  map 51% reduce 16%
16/08/10 14:04:27 INFO mapreduce.Job:  map 52% reduce 16%
16/08/10 14:04:35 INFO mapreduce.Job:  map 52% reduce 17%
16/08/10 14:04:36 INFO mapreduce.Job:  map 53% reduce 17%
16/08/10 14:04:45 INFO mapreduce.Job:  map 54% reduce 17%
16/08/10 14:04:51 INFO mapreduce.Job:  map 54% reduce 18%
16/08/10 14:04:52 INFO mapreduce.Job:  map 55% reduce 18%
16/08/10 14:05:00 INFO mapreduce.Job:  map 56% reduce 18%
16/08/10 14:05:08 INFO mapreduce.Job:  map 57% reduce 18%
16/08/10 14:05:12 INFO mapreduce.Job:  map 57% reduce 19%
16/08/10 14:05:17 INFO mapreduce.Job:  map 58% reduce 19%
16/08/10 14:05:24 INFO mapreduce.Job:  map 59% reduce 19%
16/08/10 14:05:31 INFO mapreduce.Job:  map 60% reduce 19%
16/08/10 14:05:32 INFO mapreduce.Job:  map 60% reduce 20%
16/08/10 14:05:39 INFO mapreduce.Job:  map 61% reduce 20%
16/08/10 14:05:48 INFO mapreduce.Job:  map 62% reduce 20%
16/08/10 14:05:54 INFO mapreduce.Job:  map 63% reduce 21%
16/08/10 14:06:04 INFO mapreduce.Job:  map 64% reduce 21%
16/08/10 14:06:10 INFO mapreduce.Job:  map 65% reduce 21%
16/08/10 14:06:18 INFO mapreduce.Job:  map 66% reduce 21%
16/08/10 14:06:22 INFO mapreduce.Job:  map 66% reduce 22%
16/08/10 14:06:24 INFO mapreduce.Job:  map 67% reduce 22%
16/08/10 14:06:32 INFO mapreduce.Job:  map 68% reduce 22%
16/08/10 14:06:39 INFO mapreduce.Job:  map 69% reduce 22%
16/08/10 14:06:50 INFO mapreduce.Job:  map 70% reduce 22%
16/08/10 14:06:54 INFO mapreduce.Job:  map 70% reduce 23%
16/08/10 14:06:59 INFO mapreduce.Job:  map 71% reduce 23%
16/08/10 14:07:07 INFO mapreduce.Job:  map 71% reduce 24%
16/08/10 14:07:08 INFO mapreduce.Job:  map 72% reduce 24%
16/08/10 14:07:15 INFO mapreduce.Job:  map 73% reduce 24%
16/08/10 14:07:22 INFO mapreduce.Job:  map 74% reduce 24%
16/08/10 14:07:31 INFO mapreduce.Job:  map 75% reduce 24%
16/08/10 14:07:32 INFO mapreduce.Job:  map 75% reduce 25%
16/08/10 14:07:39 INFO mapreduce.Job:  map 76% reduce 25%
16/08/10 14:07:45 INFO mapreduce.Job:  map 77% reduce 25%
16/08/10 14:07:54 INFO mapreduce.Job:  map 78% reduce 25%
16/08/10 14:07:58 INFO mapreduce.Job:  map 78% reduce 26%
16/08/10 14:08:03 INFO mapreduce.Job:  map 79% reduce 26%
16/08/10 14:08:12 INFO mapreduce.Job:  map 80% reduce 26%
16/08/10 14:08:17 INFO mapreduce.Job:  map 81% reduce 27%
16/08/10 14:08:28 INFO mapreduce.Job:  map 82% reduce 27%
16/08/10 14:08:35 INFO mapreduce.Job:  map 83% reduce 27%
16/08/10 14:08:41 INFO mapreduce.Job:  map 83% reduce 28%
16/08/10 14:08:42 INFO mapreduce.Job:  map 84% reduce 28%
16/08/10 14:08:49 INFO mapreduce.Job:  map 85% reduce 28%
16/08/10 14:08:56 INFO mapreduce.Job:  map 86% reduce 28%
16/08/10 14:09:05 INFO mapreduce.Job:  map 87% reduce 28%
16/08/10 14:09:06 INFO mapreduce.Job:  map 87% reduce 29%
16/08/10 14:09:11 INFO mapreduce.Job:  map 88% reduce 29%
16/08/10 14:09:19 INFO mapreduce.Job:  map 89% reduce 29%
16/08/10 14:09:26 INFO mapreduce.Job:  map 90% reduce 29%
16/08/10 14:09:27 INFO mapreduce.Job:  map 90% reduce 30%
16/08/10 14:09:34 INFO mapreduce.Job:  map 91% reduce 30%
16/08/10 14:09:41 INFO mapreduce.Job:  map 92% reduce 30%
16/08/10 14:09:49 INFO mapreduce.Job:  map 93% reduce 30%
16/08/10 14:09:51 INFO mapreduce.Job:  map 93% reduce 31%
16/08/10 14:09:56 INFO mapreduce.Job:  map 94% reduce 31%
16/08/10 14:10:04 INFO mapreduce.Job:  map 95% reduce 31%
16/08/10 14:10:11 INFO mapreduce.Job:  map 96% reduce 31%
16/08/10 14:10:16 INFO mapreduce.Job:  map 96% reduce 32%
16/08/10 14:10:18 INFO mapreduce.Job:  map 97% reduce 32%
16/08/10 14:10:24 INFO mapreduce.Job:  map 98% reduce 32%
16/08/10 14:10:31 INFO mapreduce.Job:  map 99% reduce 32%
16/08/10 14:10:37 INFO mapreduce.Job:  map 100% reduce 33%
16/08/10 14:10:50 INFO mapreduce.Job:  map 100% reduce 37%
16/08/10 14:10:51 INFO mapreduce.Job:  map 100% reduce 38%
16/08/10 14:10:52 INFO mapreduce.Job:  map 100% reduce 43%
16/08/10 14:10:53 INFO mapreduce.Job:  map 100% reduce 45%
16/08/10 14:10:55 INFO mapreduce.Job:  map 100% reduce 46%
16/08/10 14:10:57 INFO mapreduce.Job:  map 100% reduce 47%
16/08/10 14:10:59 INFO mapreduce.Job:  map 100% reduce 48%
16/08/10 14:11:00 INFO mapreduce.Job:  map 100% reduce 49%
16/08/10 14:11:01 INFO mapreduce.Job:  map 100% reduce 50%
16/08/10 14:11:02 INFO mapreduce.Job:  map 100% reduce 57%
16/08/10 14:11:03 INFO mapreduce.Job:  map 100% reduce 58%
16/08/10 14:11:04 INFO mapreduce.Job:  map 100% reduce 59%
16/08/10 14:11:05 INFO mapreduce.Job:  map 100% reduce 61%
16/08/10 14:11:07 INFO mapreduce.Job:  map 100% reduce 62%
16/08/10 14:11:08 INFO mapreduce.Job:  map 100% reduce 64%
16/08/10 14:11:11 INFO mapreduce.Job:  map 100% reduce 65%
16/08/10 14:11:12 INFO mapreduce.Job:  map 100% reduce 66%
16/08/10 14:11:14 INFO mapreduce.Job:  map 100% reduce 67%
16/08/10 14:11:17 INFO mapreduce.Job:  map 100% reduce 68%
16/08/10 14:11:19 INFO mapreduce.Job:  map 100% reduce 69%
16/08/10 14:11:22 INFO mapreduce.Job:  map 100% reduce 70%
16/08/10 14:11:26 INFO mapreduce.Job:  map 100% reduce 71%
16/08/10 14:11:29 INFO mapreduce.Job:  map 100% reduce 72%
16/08/10 14:11:34 INFO mapreduce.Job:  map 100% reduce 73%
16/08/10 14:11:37 INFO mapreduce.Job:  map 100% reduce 74%
16/08/10 14:11:41 INFO mapreduce.Job:  map 100% reduce 75%
16/08/10 14:11:46 INFO mapreduce.Job:  map 100% reduce 76%
16/08/10 14:11:50 INFO mapreduce.Job:  map 100% reduce 77%
16/08/10 14:11:55 INFO mapreduce.Job:  map 100% reduce 78%
16/08/10 14:11:59 INFO mapreduce.Job:  map 100% reduce 79%
16/08/10 14:12:05 INFO mapreduce.Job:  map 100% reduce 80%
16/08/10 14:12:10 INFO mapreduce.Job:  map 100% reduce 81%
16/08/10 14:12:15 INFO mapreduce.Job:  map 100% reduce 82%
16/08/10 14:12:21 INFO mapreduce.Job:  map 100% reduce 83%
16/08/10 14:12:27 INFO mapreduce.Job:  map 100% reduce 84%
16/08/10 14:12:33 INFO mapreduce.Job:  map 100% reduce 85%
16/08/10 14:12:41 INFO mapreduce.Job:  map 100% reduce 86%
16/08/10 14:12:47 INFO mapreduce.Job:  map 100% reduce 87%
16/08/10 14:12:53 INFO mapreduce.Job:  map 100% reduce 88%
16/08/10 14:12:59 INFO mapreduce.Job:  map 100% reduce 89%
16/08/10 14:13:06 INFO mapreduce.Job:  map 100% reduce 90%
16/08/10 14:13:14 INFO mapreduce.Job:  map 100% reduce 91%
16/08/10 14:13:21 INFO mapreduce.Job:  map 100% reduce 92%
16/08/10 14:13:29 INFO mapreduce.Job:  map 100% reduce 93%
16/08/10 14:13:38 INFO mapreduce.Job:  map 100% reduce 94%
16/08/10 14:13:50 INFO mapreduce.Job:  map 100% reduce 95%
16/08/10 14:14:03 INFO mapreduce.Job:  map 100% reduce 96%
16/08/10 14:14:24 INFO mapreduce.Job:  map 100% reduce 97%
16/08/10 14:14:45 INFO mapreduce.Job:  map 100% reduce 98%
16/08/10 14:15:14 INFO mapreduce.Job:  map 100% reduce 99%
16/08/10 14:16:19 INFO mapreduce.Job:  map 100% reduce 100%
16/08/10 14:17:02 INFO mapreduce.Job: Job job_1470470958628_0046 completed successfully
16/08/10 14:17:02 INFO mapreduce.Job: Counters: 52
	File System Counters
		FILE: Number of bytes read=279184142570
		FILE: Number of bytes written=559345013926
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=268436391424
		HDFS: Number of bytes written=268435456000
		HDFS: Number of read operations=24576
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=256
	Job Counters 
		Killed map tasks=1
		Killed reduce tasks=1
		Launched map tasks=8064
		Launched reduce tasks=129
		Data-local map tasks=8058
		Rack-local map tasks=6
		Total time spent by all maps in occupied slots (ms)=192426652
		Total time spent by all reduces in occupied slots (ms)=193896306
		Total time spent by all map tasks (ms)=96213326
		Total time spent by all reduce tasks (ms)=96948153
		Total vcore-milliseconds taken by all map tasks=96213326
		Total vcore-milliseconds taken by all reduce tasks=96948153
		Total megabyte-milliseconds taken by all map tasks=197044891648
		Total megabyte-milliseconds taken by all reduce tasks=198549817344
	Map-Reduce Framework
		Map input records=2684354560
		Map output records=2684354560
		Map output bytes=273804165120
		Map output materialized bytes=279179067392
		Input split bytes=935424
		Combine input records=0
		Combine output records=0
		Reduce input groups=2684354560
		Reduce shuffle bytes=279179067392
		Reduce input records=2684354560
		Reduce output records=2684354560
		Spilled Records=5368709120
		Shuffled Maps =1032192
		Failed Shuffles=0
		Merged Map outputs=1032192
		GC time elapsed (ms)=2699827
		CPU time spent (ms)=53574700
		Physical memory (bytes) snapshot=3324136349696
		Virtual memory (bytes) snapshot=18723360489472
		Total committed heap usage (bytes)=3788752551936
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters 
		Bytes Read=268435456000
	File Output Format Counters 
		Bytes Written=268435456000
16/08/10 14:17:02 INFO terasort.TeraSort: done
1132.461
