16/08/14 18:42:40 INFO terasort.TeraSort: starting
16/08/14 18:42:42 INFO input.FileInputFormat: Total input paths to process : 128
Spent 996ms computing base-splits.
Spent 106ms computing TeraScheduler splits.
Computing input splits took 1103ms
Sampling 10 splits of 8192
Making 128 from 100000 sampled records
Computing parititions took 1135ms
Spent 2242ms computing partitions.
16/08/14 18:42:43 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/14 18:42:45 INFO mapreduce.JobSubmitter: number of splits:8192
16/08/14 18:42:45 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0030
16/08/14 18:42:45 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0030
16/08/14 18:42:45 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0030/
16/08/14 18:42:45 INFO mapreduce.Job: Running job: job_1470891827491_0030
16/08/14 18:42:57 INFO mapreduce.Job: Job job_1470891827491_0030 running in uber mode : false
16/08/14 18:42:57 INFO mapreduce.Job:  map 0% reduce 0%
16/08/14 18:43:16 INFO mapreduce.Job:  map 1% reduce 0%
16/08/14 18:43:17 INFO mapreduce.Job:  map 3% reduce 0%
16/08/14 18:43:26 INFO mapreduce.Job:  map 4% reduce 0%
16/08/14 18:43:28 INFO mapreduce.Job:  map 5% reduce 0%
16/08/14 18:43:31 INFO mapreduce.Job:  map 6% reduce 0%
16/08/14 18:43:35 INFO mapreduce.Job:  map 7% reduce 0%
16/08/14 18:43:39 INFO mapreduce.Job:  map 8% reduce 0%
16/08/14 18:43:41 INFO mapreduce.Job:  map 9% reduce 0%
16/08/14 18:43:45 INFO mapreduce.Job:  map 10% reduce 0%
16/08/14 18:43:49 INFO mapreduce.Job:  map 11% reduce 0%
16/08/14 18:43:51 INFO mapreduce.Job:  map 12% reduce 1%
16/08/14 18:43:55 INFO mapreduce.Job:  map 13% reduce 1%
16/08/14 18:43:58 INFO mapreduce.Job:  map 14% reduce 1%
16/08/14 18:44:01 INFO mapreduce.Job:  map 15% reduce 1%
16/08/14 18:44:06 INFO mapreduce.Job:  map 16% reduce 1%
16/08/14 18:44:09 INFO mapreduce.Job:  map 17% reduce 1%
16/08/14 18:44:12 INFO mapreduce.Job:  map 18% reduce 2%
16/08/14 18:44:16 INFO mapreduce.Job:  map 19% reduce 2%
16/08/14 18:44:19 INFO mapreduce.Job:  map 20% reduce 2%
16/08/14 18:44:22 INFO mapreduce.Job:  map 21% reduce 2%
16/08/14 18:44:27 INFO mapreduce.Job:  map 22% reduce 2%
16/08/14 18:44:29 INFO mapreduce.Job:  map 22% reduce 3%
16/08/14 18:44:31 INFO mapreduce.Job:  map 23% reduce 3%
16/08/14 18:44:35 INFO mapreduce.Job:  map 24% reduce 3%
16/08/14 18:44:38 INFO mapreduce.Job:  map 25% reduce 3%
16/08/14 18:44:42 INFO mapreduce.Job:  map 25% reduce 4%
16/08/14 18:44:43 INFO mapreduce.Job:  map 26% reduce 4%
16/08/14 18:44:47 INFO mapreduce.Job:  map 27% reduce 4%
16/08/14 18:44:50 INFO mapreduce.Job:  map 28% reduce 4%
16/08/14 18:44:53 INFO mapreduce.Job:  map 28% reduce 5%
16/08/14 18:44:54 INFO mapreduce.Job:  map 29% reduce 5%
16/08/14 18:44:59 INFO mapreduce.Job:  map 30% reduce 5%
16/08/14 18:45:03 INFO mapreduce.Job:  map 31% reduce 5%
16/08/14 18:45:07 INFO mapreduce.Job:  map 31% reduce 6%
16/08/14 18:45:09 INFO mapreduce.Job:  map 32% reduce 6%
16/08/14 18:45:13 INFO mapreduce.Job:  map 33% reduce 6%
16/08/14 18:45:17 INFO mapreduce.Job:  map 34% reduce 7%
16/08/14 18:45:21 INFO mapreduce.Job:  map 35% reduce 7%
16/08/14 18:45:25 INFO mapreduce.Job:  map 36% reduce 7%
16/08/14 18:45:26 INFO mapreduce.Job:  map 36% reduce 8%
16/08/14 18:45:28 INFO mapreduce.Job:  map 37% reduce 8%
16/08/14 18:45:34 INFO mapreduce.Job:  map 38% reduce 8%
16/08/14 18:45:35 INFO mapreduce.Job:  map 38% reduce 9%
16/08/14 18:45:37 INFO mapreduce.Job:  map 39% reduce 9%
16/08/14 18:45:42 INFO mapreduce.Job:  map 40% reduce 9%
16/08/14 18:45:43 INFO mapreduce.Job:  map 40% reduce 10%
16/08/14 18:45:46 INFO mapreduce.Job:  map 41% reduce 10%
16/08/14 18:45:53 INFO mapreduce.Job:  map 42% reduce 10%
16/08/14 18:45:54 INFO mapreduce.Job:  map 42% reduce 11%
16/08/14 18:45:59 INFO mapreduce.Job:  map 43% reduce 11%
16/08/14 18:46:05 INFO mapreduce.Job:  map 44% reduce 12%
16/08/14 18:46:10 INFO mapreduce.Job:  map 45% reduce 12%
16/08/14 18:46:12 INFO mapreduce.Job:  map 45% reduce 13%
16/08/14 18:46:15 INFO mapreduce.Job:  map 46% reduce 13%
16/08/14 18:46:20 INFO mapreduce.Job:  map 47% reduce 13%
16/08/14 18:46:24 INFO mapreduce.Job:  map 47% reduce 14%
16/08/14 18:46:27 INFO mapreduce.Job:  map 48% reduce 14%
16/08/14 18:46:34 INFO mapreduce.Job:  map 49% reduce 14%
16/08/14 18:46:47 INFO mapreduce.Job:  map 49% reduce 15%
16/08/14 18:46:49 INFO mapreduce.Job:  map 50% reduce 15%
16/08/14 18:46:58 INFO mapreduce.Job:  map 51% reduce 15%
16/08/14 18:47:00 INFO mapreduce.Job:  map 51% reduce 16%
16/08/14 18:47:06 INFO mapreduce.Job:  map 52% reduce 16%
16/08/14 18:47:12 INFO mapreduce.Job:  map 52% reduce 17%
16/08/14 18:47:15 INFO mapreduce.Job:  map 53% reduce 17%
16/08/14 18:47:21 INFO mapreduce.Job:  map 54% reduce 18%
