16/08/10 15:01:38 INFO terasort.TeraSort: starting
16/08/10 15:01:40 INFO input.FileInputFormat: Total input paths to process : 128
Spent 391ms computing base-splits.
Spent 13ms computing TeraScheduler splits.
Computing input splits took 405ms
Sampling 10 splits of 512
Making 128 from 100000 sampled records
Computing parititions took 1266ms
Spent 1674ms computing partitions.
16/08/10 15:01:41 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/10 15:01:43 INFO mapreduce.JobSubmitter: number of splits:512
16/08/10 15:01:43 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470470958628_0050
16/08/10 15:01:43 INFO impl.YarnClientImpl: Submitted application application_1470470958628_0050
16/08/10 15:01:43 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470470958628_0050/
16/08/10 15:01:43 INFO mapreduce.Job: Running job: job_1470470958628_0050
16/08/10 15:01:54 INFO mapreduce.Job: Job job_1470470958628_0050 running in uber mode : false
16/08/10 15:01:54 INFO mapreduce.Job:  map 0% reduce 0%
16/08/10 15:02:12 INFO mapreduce.Job:  map 1% reduce 0%
16/08/10 15:02:13 INFO mapreduce.Job:  map 3% reduce 0%
16/08/10 15:02:14 INFO mapreduce.Job:  map 4% reduce 0%
16/08/10 15:02:16 INFO mapreduce.Job:  map 5% reduce 0%
16/08/10 15:02:18 INFO mapreduce.Job:  map 6% reduce 0%
16/08/10 15:02:19 INFO mapreduce.Job:  map 7% reduce 0%
16/08/10 15:02:21 INFO mapreduce.Job:  map 8% reduce 0%
16/08/10 15:02:22 INFO mapreduce.Job:  map 9% reduce 0%
16/08/10 15:02:23 INFO mapreduce.Job:  map 10% reduce 0%
16/08/10 15:02:25 INFO mapreduce.Job:  map 11% reduce 0%
16/08/10 15:02:26 INFO mapreduce.Job:  map 12% reduce 0%
16/08/10 15:02:28 INFO mapreduce.Job:  map 13% reduce 0%
16/08/10 15:02:29 INFO mapreduce.Job:  map 14% reduce 0%
16/08/10 15:02:31 INFO mapreduce.Job:  map 15% reduce 0%
16/08/10 15:02:32 INFO mapreduce.Job:  map 16% reduce 0%
16/08/10 15:02:34 INFO mapreduce.Job:  map 17% reduce 0%
16/08/10 15:02:35 INFO mapreduce.Job:  map 18% reduce 0%
16/08/10 15:02:37 INFO mapreduce.Job:  map 19% reduce 0%
16/08/10 15:02:38 INFO mapreduce.Job:  map 20% reduce 0%
16/08/10 15:02:39 INFO mapreduce.Job:  map 21% reduce 0%
16/08/10 15:02:40 INFO mapreduce.Job:  map 22% reduce 0%
16/08/10 15:02:42 INFO mapreduce.Job:  map 23% reduce 0%
16/08/10 15:02:43 INFO mapreduce.Job:  map 24% reduce 0%
16/08/10 15:02:44 INFO mapreduce.Job:  map 25% reduce 0%
16/08/10 15:02:46 INFO mapreduce.Job:  map 26% reduce 0%
16/08/10 15:02:47 INFO mapreduce.Job:  map 27% reduce 0%
16/08/10 15:02:49 INFO mapreduce.Job:  map 28% reduce 0%
16/08/10 15:02:50 INFO mapreduce.Job:  map 29% reduce 0%
16/08/10 15:02:52 INFO mapreduce.Job:  map 30% reduce 0%
16/08/10 15:02:53 INFO mapreduce.Job:  map 31% reduce 0%
16/08/10 15:02:55 INFO mapreduce.Job:  map 32% reduce 0%
16/08/10 15:02:57 INFO mapreduce.Job:  map 33% reduce 0%
16/08/10 15:02:59 INFO mapreduce.Job:  map 34% reduce 0%
16/08/10 15:03:01 INFO mapreduce.Job:  map 35% reduce 0%
16/08/10 15:03:02 INFO mapreduce.Job:  map 36% reduce 0%
16/08/10 15:03:04 INFO mapreduce.Job:  map 37% reduce 0%
16/08/10 15:03:05 INFO mapreduce.Job:  map 38% reduce 0%
16/08/10 15:03:07 INFO mapreduce.Job:  map 39% reduce 0%
16/08/10 15:03:08 INFO mapreduce.Job:  map 40% reduce 0%
16/08/10 15:03:10 INFO mapreduce.Job:  map 42% reduce 0%
16/08/10 15:03:11 INFO mapreduce.Job:  map 43% reduce 0%
16/08/10 15:03:13 INFO mapreduce.Job:  map 44% reduce 0%
16/08/10 15:03:14 INFO mapreduce.Job:  map 45% reduce 0%
16/08/10 15:03:17 INFO mapreduce.Job:  map 46% reduce 0%
16/08/10 15:03:19 INFO mapreduce.Job:  map 47% reduce 0%
16/08/10 15:03:21 INFO mapreduce.Job:  map 48% reduce 0%
16/08/10 15:03:25 INFO mapreduce.Job:  map 49% reduce 0%
16/08/10 15:03:29 INFO mapreduce.Job:  map 50% reduce 0%
16/08/10 15:03:34 INFO mapreduce.Job:  map 51% reduce 1%
16/08/10 15:03:38 INFO mapreduce.Job:  map 52% reduce 1%
16/08/10 15:03:42 INFO mapreduce.Job:  map 53% reduce 1%
16/08/10 15:03:46 INFO mapreduce.Job:  map 54% reduce 1%
16/08/10 15:03:48 INFO mapreduce.Job:  map 54% reduce 2%
16/08/10 15:03:50 INFO mapreduce.Job:  map 55% reduce 2%
16/08/10 15:03:54 INFO mapreduce.Job:  map 56% reduce 2%
16/08/10 15:04:00 INFO mapreduce.Job:  map 57% reduce 3%
16/08/10 15:04:04 INFO mapreduce.Job:  map 58% reduce 3%
16/08/10 15:04:09 INFO mapreduce.Job:  map 59% reduce 3%
16/08/10 15:04:11 INFO mapreduce.Job:  map 59% reduce 4%
16/08/10 15:04:14 INFO mapreduce.Job:  map 60% reduce 4%
16/08/10 15:04:29 INFO mapreduce.Job:  map 61% reduce 5%
16/08/10 15:04:33 INFO mapreduce.Job:  map 62% reduce 5%
16/08/10 15:04:37 INFO mapreduce.Job:  map 62% reduce 6%
16/08/10 15:04:40 INFO mapreduce.Job:  map 63% reduce 6%
16/08/10 15:04:46 INFO mapreduce.Job:  map 64% reduce 7%
16/08/10 15:04:51 INFO mapreduce.Job:  map 65% reduce 7%
16/08/10 15:04:54 INFO mapreduce.Job:  map 66% reduce 7%
16/08/10 15:04:55 INFO mapreduce.Job:  map 67% reduce 8%
16/08/10 15:05:00 INFO mapreduce.Job:  map 68% reduce 8%
16/08/10 15:05:03 INFO mapreduce.Job:  map 69% reduce 8%
16/08/10 15:05:08 INFO mapreduce.Job:  map 70% reduce 9%
16/08/10 15:05:13 INFO mapreduce.Job:  map 71% reduce 9%
16/08/10 15:05:18 INFO mapreduce.Job:  map 72% reduce 9%
16/08/10 15:05:21 INFO mapreduce.Job:  map 73% reduce 9%
16/08/10 15:05:39 INFO mapreduce.Job:  map 73% reduce 10%
16/08/10 15:05:41 INFO mapreduce.Job:  map 74% reduce 10%
16/08/10 15:05:44 INFO mapreduce.Job:  map 75% reduce 11%
16/08/10 15:05:47 INFO mapreduce.Job:  map 76% reduce 12%
16/08/10 15:05:51 INFO mapreduce.Job:  map 77% reduce 12%
16/08/10 15:05:52 INFO mapreduce.Job:  map 78% reduce 12%
16/08/10 15:05:58 INFO mapreduce.Job:  map 79% reduce 12%
16/08/10 15:06:00 INFO mapreduce.Job:  map 79% reduce 13%
16/08/10 15:06:03 INFO mapreduce.Job:  map 80% reduce 13%
16/08/10 15:06:10 INFO mapreduce.Job:  map 81% reduce 14%
16/08/10 15:06:16 INFO mapreduce.Job:  map 82% reduce 14%
16/08/10 15:06:30 INFO mapreduce.Job:  map 83% reduce 14%
16/08/10 15:06:32 INFO mapreduce.Job:  map 84% reduce 15%
16/08/10 15:06:36 INFO mapreduce.Job:  map 85% reduce 16%
16/08/10 15:06:39 INFO mapreduce.Job:  map 86% reduce 16%
16/08/10 15:06:42 INFO mapreduce.Job:  map 86% reduce 17%
16/08/10 15:06:46 INFO mapreduce.Job:  map 87% reduce 17%
16/08/10 15:06:53 INFO mapreduce.Job:  map 88% reduce 18%
16/08/10 15:07:04 INFO mapreduce.Job:  map 88% reduce 19%
16/08/10 15:07:07 INFO mapreduce.Job:  map 89% reduce 19%
16/08/10 15:07:14 INFO mapreduce.Job:  map 89% reduce 20%
16/08/10 15:07:17 INFO mapreduce.Job:  map 90% reduce 20%
16/08/10 15:07:20 INFO mapreduce.Job:  map 90% reduce 21%
16/08/10 15:07:26 INFO mapreduce.Job:  map 91% reduce 21%
16/08/10 15:07:28 INFO mapreduce.Job:  map 91% reduce 22%
16/08/10 15:07:31 INFO mapreduce.Job:  map 92% reduce 22%
16/08/10 15:07:35 INFO mapreduce.Job:  map 92% reduce 23%
16/08/10 15:07:37 INFO mapreduce.Job:  map 93% reduce 23%
16/08/10 15:07:44 INFO mapreduce.Job:  map 94% reduce 23%
16/08/10 15:07:47 INFO mapreduce.Job:  map 94% reduce 24%
16/08/10 15:07:51 INFO mapreduce.Job:  map 95% reduce 24%
16/08/10 15:07:56 INFO mapreduce.Job:  map 95% reduce 25%
16/08/10 15:07:58 INFO mapreduce.Job:  map 96% reduce 25%
16/08/10 15:08:05 INFO mapreduce.Job:  map 96% reduce 26%
16/08/10 15:08:07 INFO mapreduce.Job:  map 97% reduce 26%
16/08/10 15:08:14 INFO mapreduce.Job:  map 97% reduce 27%
16/08/10 15:08:18 INFO mapreduce.Job:  map 98% reduce 27%
16/08/10 15:08:23 INFO mapreduce.Job:  map 98% reduce 28%
16/08/10 15:08:33 INFO mapreduce.Job:  map 98% reduce 29%
16/08/10 15:08:39 INFO mapreduce.Job:  map 99% reduce 29%
16/08/10 15:08:42 INFO mapreduce.Job:  map 99% reduce 30%
16/08/10 15:08:53 INFO mapreduce.Job:  map 99% reduce 31%
16/08/10 15:09:13 INFO mapreduce.Job:  map 99% reduce 32%
16/08/10 15:10:13 INFO mapreduce.Job:  map 99% reduce 33%
16/08/10 15:10:31 INFO mapreduce.Job:  map 100% reduce 33%
16/08/10 15:12:44 INFO mapreduce.Job:  map 100% reduce 34%
16/08/10 15:12:48 INFO mapreduce.Job:  map 100% reduce 35%
16/08/10 15:12:53 INFO mapreduce.Job:  map 100% reduce 36%
16/08/10 15:13:06 INFO mapreduce.Job:  map 100% reduce 37%
16/08/10 15:13:08 INFO mapreduce.Job:  map 100% reduce 38%
16/08/10 15:13:10 INFO mapreduce.Job:  map 100% reduce 39%
16/08/10 15:13:17 INFO mapreduce.Job:  map 100% reduce 40%
16/08/10 15:13:27 INFO mapreduce.Job:  map 100% reduce 41%
16/08/10 15:13:30 INFO mapreduce.Job:  map 100% reduce 42%
16/08/10 15:13:33 INFO mapreduce.Job:  map 100% reduce 43%
16/08/10 15:13:36 INFO mapreduce.Job:  map 100% reduce 47%
16/08/10 15:13:37 INFO mapreduce.Job:  map 100% reduce 48%
16/08/10 15:13:39 INFO mapreduce.Job:  map 100% reduce 57%
16/08/10 15:13:41 INFO mapreduce.Job:  map 100% reduce 58%
16/08/10 15:13:42 INFO mapreduce.Job:  map 100% reduce 59%
16/08/10 15:13:45 INFO mapreduce.Job:  map 100% reduce 61%
16/08/10 15:13:48 INFO mapreduce.Job:  map 100% reduce 63%
16/08/10 15:13:50 INFO mapreduce.Job:  map 100% reduce 64%
16/08/10 15:13:54 INFO mapreduce.Job:  map 100% reduce 65%
16/08/10 15:13:55 INFO mapreduce.Job:  map 100% reduce 66%
16/08/10 15:13:57 INFO mapreduce.Job:  map 100% reduce 67%
16/08/10 15:14:00 INFO mapreduce.Job:  map 100% reduce 68%
16/08/10 15:14:03 INFO mapreduce.Job:  map 100% reduce 69%
16/08/10 15:14:06 INFO mapreduce.Job:  map 100% reduce 71%
16/08/10 15:14:09 INFO mapreduce.Job:  map 100% reduce 72%
16/08/10 15:14:12 INFO mapreduce.Job:  map 100% reduce 75%
16/08/10 15:14:15 INFO mapreduce.Job:  map 100% reduce 76%
16/08/10 15:14:18 INFO mapreduce.Job:  map 100% reduce 77%
16/08/10 15:14:24 INFO mapreduce.Job:  map 100% reduce 78%
16/08/10 15:14:28 INFO mapreduce.Job:  map 100% reduce 79%
16/08/10 15:14:33 INFO mapreduce.Job:  map 100% reduce 80%
16/08/10 15:14:37 INFO mapreduce.Job:  map 100% reduce 81%
16/08/10 15:14:42 INFO mapreduce.Job:  map 100% reduce 82%
16/08/10 15:14:48 INFO mapreduce.Job:  map 100% reduce 83%
16/08/10 15:14:54 INFO mapreduce.Job:  map 100% reduce 84%
16/08/10 15:15:00 INFO mapreduce.Job:  map 100% reduce 85%
16/08/10 15:15:07 INFO mapreduce.Job:  map 100% reduce 86%
16/08/10 15:15:15 INFO mapreduce.Job:  map 100% reduce 87%
16/08/10 15:15:24 INFO mapreduce.Job:  map 100% reduce 88%
16/08/10 15:15:34 INFO mapreduce.Job:  map 100% reduce 89%
16/08/10 15:15:43 INFO mapreduce.Job:  map 100% reduce 90%
16/08/10 15:15:55 INFO mapreduce.Job:  map 100% reduce 91%
16/08/10 15:16:07 INFO mapreduce.Job:  map 100% reduce 92%
16/08/10 15:16:19 INFO mapreduce.Job:  map 100% reduce 93%
16/08/10 15:16:37 INFO mapreduce.Job:  map 100% reduce 94%
16/08/10 15:16:52 INFO mapreduce.Job:  map 100% reduce 95%
16/08/10 15:17:10 INFO mapreduce.Job:  map 100% reduce 96%
16/08/10 15:17:28 INFO mapreduce.Job:  map 100% reduce 97%
16/08/10 15:17:49 INFO mapreduce.Job:  map 100% reduce 98%
16/08/10 15:18:22 INFO mapreduce.Job:  map 100% reduce 99%
16/08/10 15:19:10 INFO mapreduce.Job:  map 100% reduce 100%
16/08/10 15:19:54 INFO mapreduce.Job: Job job_1470470958628_0050 completed successfully
16/08/10 15:19:54 INFO mapreduce.Job: Counters: 52
