16/08/14 18:52:39 INFO terasort.TeraSort: starting
16/08/14 18:52:41 INFO input.FileInputFormat: Total input paths to process : 128
Spent 813ms computing base-splits.
Spent 49ms computing TeraScheduler splits.
Computing input splits took 863ms
Sampling 10 splits of 4096
Making 128 from 100000 sampled records
Computing parititions took 1457ms
Spent 2324ms computing partitions.
16/08/14 18:52:43 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/14 18:52:44 INFO mapreduce.JobSubmitter: number of splits:4096
16/08/14 18:52:44 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0031
16/08/14 18:52:44 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0031
16/08/14 18:52:44 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0031/
16/08/14 18:52:44 INFO mapreduce.Job: Running job: job_1470891827491_0031
16/08/14 18:52:56 INFO mapreduce.Job: Job job_1470891827491_0031 running in uber mode : false
16/08/14 18:52:56 INFO mapreduce.Job:  map 0% reduce 0%
16/08/14 18:53:12 INFO mapreduce.Job:  map 3% reduce 0%
16/08/14 18:53:13 INFO mapreduce.Job:  map 6% reduce 0%
16/08/14 18:53:22 INFO mapreduce.Job:  map 7% reduce 0%
16/08/14 18:53:24 INFO mapreduce.Job:  map 8% reduce 0%
16/08/14 18:53:25 INFO mapreduce.Job:  map 9% reduce 0%
16/08/14 18:53:26 INFO mapreduce.Job:  map 11% reduce 0%
16/08/14 18:53:27 INFO mapreduce.Job:  map 12% reduce 0%
16/08/14 18:53:31 INFO mapreduce.Job:  map 13% reduce 0%
16/08/14 18:53:34 INFO mapreduce.Job:  map 14% reduce 0%
16/08/14 18:53:35 INFO mapreduce.Job:  map 14% reduce 1%
16/08/14 18:53:36 INFO mapreduce.Job:  map 15% reduce 1%
16/08/14 18:53:37 INFO mapreduce.Job:  map 16% reduce 1%
16/08/14 18:53:38 INFO mapreduce.Job:  map 17% reduce 1%
16/08/14 18:53:39 INFO mapreduce.Job:  map 18% reduce 1%
16/08/14 18:53:43 INFO mapreduce.Job:  map 19% reduce 1%
16/08/14 18:53:46 INFO mapreduce.Job:  map 20% reduce 1%
16/08/14 18:53:47 INFO mapreduce.Job:  map 21% reduce 2%
16/08/14 18:53:49 INFO mapreduce.Job:  map 22% reduce 2%
16/08/14 18:53:53 INFO mapreduce.Job:  map 23% reduce 2%
16/08/14 18:53:56 INFO mapreduce.Job:  map 24% reduce 2%
16/08/14 18:53:58 INFO mapreduce.Job:  map 25% reduce 3%
16/08/14 18:54:00 INFO mapreduce.Job:  map 26% reduce 3%
16/08/14 18:54:03 INFO mapreduce.Job:  map 27% reduce 3%
16/08/14 18:54:05 INFO mapreduce.Job:  map 27% reduce 4%
16/08/14 18:54:08 INFO mapreduce.Job:  map 28% reduce 4%
16/08/14 18:54:10 INFO mapreduce.Job:  map 29% reduce 4%
16/08/14 18:54:12 INFO mapreduce.Job:  map 30% reduce 4%
16/08/14 18:54:13 INFO mapreduce.Job:  map 31% reduce 5%
16/08/14 18:54:18 INFO mapreduce.Job:  map 32% reduce 5%
16/08/14 18:54:21 INFO mapreduce.Job:  map 32% reduce 6%
16/08/14 18:54:22 INFO mapreduce.Job:  map 33% reduce 6%
16/08/14 18:54:24 INFO mapreduce.Job:  map 34% reduce 6%
16/08/14 18:54:26 INFO mapreduce.Job:  map 35% reduce 7%
16/08/14 18:54:29 INFO mapreduce.Job:  map 36% reduce 7%
16/08/14 18:54:32 INFO mapreduce.Job:  map 37% reduce 7%
16/08/14 18:54:35 INFO mapreduce.Job:  map 38% reduce 8%
16/08/14 18:54:38 INFO mapreduce.Job:  map 39% reduce 9%
16/08/14 18:54:40 INFO mapreduce.Job:  map 40% reduce 9%
16/08/14 18:54:43 INFO mapreduce.Job:  map 41% reduce 9%
16/08/14 18:54:44 INFO mapreduce.Job:  map 41% reduce 10%
16/08/14 18:54:45 INFO mapreduce.Job:  map 42% reduce 10%
16/08/14 18:54:48 INFO mapreduce.Job:  map 43% reduce 10%
16/08/14 18:54:49 INFO mapreduce.Job:  map 43% reduce 11%
16/08/14 18:54:50 INFO mapreduce.Job:  map 44% reduce 11%
16/08/14 18:54:55 INFO mapreduce.Job:  map 45% reduce 12%
16/08/14 18:54:58 INFO mapreduce.Job:  map 46% reduce 12%
16/08/14 18:55:00 INFO mapreduce.Job:  map 47% reduce 13%
16/08/14 18:55:04 INFO mapreduce.Job:  map 48% reduce 14%
16/08/14 18:55:06 INFO mapreduce.Job:  map 49% reduce 14%
16/08/14 18:55:09 INFO mapreduce.Job:  map 50% reduce 14%
16/08/14 18:55:10 INFO mapreduce.Job:  map 50% reduce 15%
16/08/14 18:55:13 INFO mapreduce.Job:  map 51% reduce 16%
16/08/14 18:55:16 INFO mapreduce.Job:  map 52% reduce 16%
16/08/14 18:55:18 INFO mapreduce.Job:  map 52% reduce 17%
16/08/14 18:55:19 INFO mapreduce.Job:  map 53% reduce 17%
16/08/14 18:55:21 INFO mapreduce.Job:  map 54% reduce 17%
16/08/14 18:55:22 INFO mapreduce.Job:  map 54% reduce 18%
16/08/14 18:55:25 INFO mapreduce.Job:  map 55% reduce 18%
16/08/14 18:55:28 INFO mapreduce.Job:  map 56% reduce 18%
16/08/14 18:55:31 INFO mapreduce.Job:  map 57% reduce 19%
16/08/14 18:55:34 INFO mapreduce.Job:  map 58% reduce 19%
16/08/14 18:55:36 INFO mapreduce.Job:  map 59% reduce 19%
16/08/14 18:55:40 INFO mapreduce.Job:  map 60% reduce 19%
16/08/14 18:55:41 INFO mapreduce.Job:  map 60% reduce 20%
16/08/14 18:55:43 INFO mapreduce.Job:  map 61% reduce 20%
16/08/14 18:55:46 INFO mapreduce.Job:  map 62% reduce 20%
16/08/14 18:55:49 INFO mapreduce.Job:  map 63% reduce 20%
16/08/14 18:55:50 INFO mapreduce.Job:  map 63% reduce 21%
16/08/14 18:55:52 INFO mapreduce.Job:  map 64% reduce 21%
16/08/14 18:55:54 INFO mapreduce.Job:  map 65% reduce 21%
16/08/14 18:55:57 INFO mapreduce.Job:  map 66% reduce 21%
16/08/14 18:55:58 INFO mapreduce.Job:  map 66% reduce 22%
16/08/14 18:56:00 INFO mapreduce.Job:  map 67% reduce 22%
16/08/14 18:56:03 INFO mapreduce.Job:  map 68% reduce 22%
16/08/14 18:56:06 INFO mapreduce.Job:  map 69% reduce 22%
16/08/14 18:56:07 INFO mapreduce.Job:  map 69% reduce 23%
16/08/14 18:56:08 INFO mapreduce.Job:  map 70% reduce 23%
16/08/14 18:56:11 INFO mapreduce.Job:  map 71% reduce 23%
16/08/14 18:56:14 INFO mapreduce.Job:  map 72% reduce 23%
16/08/14 18:56:15 INFO mapreduce.Job:  map 72% reduce 24%
16/08/14 18:56:18 INFO mapreduce.Job:  map 73% reduce 24%
16/08/14 18:56:20 INFO mapreduce.Job:  map 74% reduce 24%
16/08/14 18:56:23 INFO mapreduce.Job:  map 75% reduce 24%
16/08/14 18:56:24 INFO mapreduce.Job:  map 75% reduce 25%
16/08/14 18:56:26 INFO mapreduce.Job:  map 76% reduce 25%
16/08/14 18:56:29 INFO mapreduce.Job:  map 77% reduce 25%
16/08/14 18:56:33 INFO mapreduce.Job:  map 78% reduce 25%
16/08/14 18:56:34 INFO mapreduce.Job:  map 78% reduce 26%
16/08/14 18:56:35 INFO mapreduce.Job:  map 79% reduce 26%
16/08/14 18:56:38 INFO mapreduce.Job:  map 80% reduce 26%
16/08/14 18:56:41 INFO mapreduce.Job:  map 81% reduce 26%
16/08/14 18:56:42 INFO mapreduce.Job:  map 81% reduce 27%
16/08/14 18:56:44 INFO mapreduce.Job:  map 82% reduce 27%
16/08/14 18:56:47 INFO mapreduce.Job:  map 83% reduce 27%
16/08/14 18:56:50 INFO mapreduce.Job:  map 84% reduce 27%
16/08/14 18:56:51 INFO mapreduce.Job:  map 84% reduce 28%
16/08/14 18:56:53 INFO mapreduce.Job:  map 85% reduce 28%
16/08/14 18:56:55 INFO mapreduce.Job:  map 86% reduce 28%
16/08/14 18:56:59 INFO mapreduce.Job:  map 87% reduce 28%
16/08/14 18:57:00 INFO mapreduce.Job:  map 87% reduce 29%
16/08/14 18:57:01 INFO mapreduce.Job:  map 88% reduce 29%
16/08/14 18:57:05 INFO mapreduce.Job:  map 89% reduce 29%
16/08/14 18:57:07 INFO mapreduce.Job:  map 90% reduce 29%
16/08/14 18:57:09 INFO mapreduce.Job:  map 90% reduce 30%
16/08/14 18:57:10 INFO mapreduce.Job:  map 91% reduce 30%
16/08/14 18:57:13 INFO mapreduce.Job:  map 92% reduce 30%
16/08/14 18:57:16 INFO mapreduce.Job:  map 93% reduce 30%
16/08/14 18:57:18 INFO mapreduce.Job:  map 93% reduce 31%
16/08/14 18:57:19 INFO mapreduce.Job:  map 94% reduce 31%
16/08/14 18:57:22 INFO mapreduce.Job:  map 95% reduce 31%
16/08/14 18:57:25 INFO mapreduce.Job:  map 96% reduce 31%
16/08/14 18:57:26 INFO mapreduce.Job:  map 96% reduce 32%
16/08/14 18:57:27 INFO mapreduce.Job:  map 97% reduce 32%
16/08/14 18:57:30 INFO mapreduce.Job:  map 98% reduce 32%
16/08/14 18:57:33 INFO mapreduce.Job:  map 99% reduce 32%
16/08/14 18:57:36 INFO mapreduce.Job:  map 99% reduce 33%
16/08/14 18:57:37 INFO mapreduce.Job:  map 100% reduce 33%
16/08/14 18:57:43 INFO mapreduce.Job:  map 100% reduce 34%
16/08/14 18:57:45 INFO mapreduce.Job:  map 100% reduce 36%
16/08/14 18:57:46 INFO mapreduce.Job:  map 100% reduce 37%
16/08/14 18:57:47 INFO mapreduce.Job:  map 100% reduce 38%
16/08/14 18:57:48 INFO mapreduce.Job:  map 100% reduce 39%
16/08/14 18:57:49 INFO mapreduce.Job:  map 100% reduce 41%
16/08/14 18:57:50 INFO mapreduce.Job:  map 100% reduce 42%
16/08/14 18:57:51 INFO mapreduce.Job:  map 100% reduce 43%
