16/08/18 20:32:19 INFO terasort.TeraSort: starting
16/08/18 20:32:21 INFO input.FileInputFormat: Total input paths to process : 128
Spent 874ms computing base-splits.
Spent 106ms computing TeraScheduler splits.
Computing input splits took 981ms
Sampling 10 splits of 8064
Making 256 from 100000 sampled records
Computing parititions took 1220ms
Spent 2205ms computing partitions.
16/08/18 20:32:22 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 20:32:24 INFO mapreduce.JobSubmitter: number of splits:8064
16/08/18 20:32:24 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0089
16/08/18 20:32:24 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0089
16/08/18 20:32:24 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0089/
16/08/18 20:32:24 INFO mapreduce.Job: Running job: job_1471329660260_0089
16/08/18 20:32:34 INFO mapreduce.Job: Job job_1471329660260_0089 running in uber mode : false
16/08/18 20:32:34 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 20:32:53 INFO mapreduce.Job:  map 1% reduce 0%
16/08/18 20:32:54 INFO mapreduce.Job:  map 3% reduce 0%
16/08/18 20:33:06 INFO mapreduce.Job:  map 4% reduce 0%
16/08/18 20:33:08 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 20:33:10 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 20:33:17 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 20:33:21 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 20:33:25 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 20:33:31 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 20:33:36 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 20:33:40 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 20:33:45 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 20:33:51 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 20:33:57 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 20:33:58 INFO mapreduce.Job:  map 15% reduce 1%
16/08/18 20:34:01 INFO mapreduce.Job:  map 16% reduce 1%
16/08/18 20:34:05 INFO mapreduce.Job:  map 17% reduce 1%
16/08/18 20:34:10 INFO mapreduce.Job:  map 18% reduce 1%
16/08/18 20:34:14 INFO mapreduce.Job:  map 19% reduce 1%
16/08/18 20:34:20 INFO mapreduce.Job:  map 20% reduce 1%
16/08/18 20:34:26 INFO mapreduce.Job:  map 21% reduce 1%
16/08/18 20:34:30 INFO mapreduce.Job:  map 22% reduce 1%
16/08/18 20:34:34 INFO mapreduce.Job:  map 23% reduce 1%
16/08/18 20:34:39 INFO mapreduce.Job:  map 24% reduce 1%
16/08/18 20:34:40 INFO mapreduce.Job:  map 24% reduce 2%
16/08/18 20:34:44 INFO mapreduce.Job:  map 25% reduce 2%
16/08/18 20:34:49 INFO mapreduce.Job:  map 26% reduce 2%
16/08/18 20:34:54 INFO mapreduce.Job:  map 27% reduce 2%
16/08/18 20:34:59 INFO mapreduce.Job:  map 28% reduce 2%
16/08/18 20:35:05 INFO mapreduce.Job:  map 29% reduce 2%
16/08/18 20:35:10 INFO mapreduce.Job:  map 30% reduce 2%
16/08/18 20:35:11 INFO mapreduce.Job:  map 30% reduce 3%
16/08/18 20:35:15 INFO mapreduce.Job:  map 31% reduce 3%
16/08/18 20:35:21 INFO mapreduce.Job:  map 32% reduce 3%
16/08/18 20:35:25 INFO mapreduce.Job:  map 33% reduce 3%
16/08/18 20:35:31 INFO mapreduce.Job:  map 34% reduce 3%
16/08/18 20:35:36 INFO mapreduce.Job:  map 35% reduce 4%
16/08/18 20:35:43 INFO mapreduce.Job:  map 36% reduce 4%
16/08/18 20:35:48 INFO mapreduce.Job:  map 37% reduce 4%
16/08/18 20:35:54 INFO mapreduce.Job:  map 38% reduce 4%
16/08/18 20:36:00 INFO mapreduce.Job:  map 39% reduce 4%
