16/08/18 16:22:56 INFO terasort.TeraSort: starting
16/08/18 16:22:59 INFO input.FileInputFormat: Total input paths to process : 128
Spent 910ms computing base-splits.
Spent 112ms computing TeraScheduler splits.
Computing input splits took 1023ms
Sampling 10 splits of 8064
Making 256 from 100000 sampled records
Computing parititions took 1196ms
Spent 2222ms computing partitions.
16/08/18 16:23:00 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 16:23:01 INFO mapreduce.JobSubmitter: number of splits:8064
16/08/18 16:23:01 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0075
16/08/18 16:23:02 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0075
16/08/18 16:23:02 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0075/
16/08/18 16:23:02 INFO mapreduce.Job: Running job: job_1471329660260_0075
16/08/18 16:23:13 INFO mapreduce.Job: Job job_1471329660260_0075 running in uber mode : false
16/08/18 16:23:13 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 16:23:34 INFO mapreduce.Job:  map 3% reduce 0%
16/08/18 16:23:47 INFO mapreduce.Job:  map 4% reduce 0%
16/08/18 16:23:49 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 16:23:50 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 16:23:58 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 16:24:02 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 16:24:05 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 16:24:12 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 16:24:16 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 16:24:19 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 16:24:25 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 16:24:29 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 16:24:34 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 16:24:35 INFO mapreduce.Job:  map 15% reduce 1%
16/08/18 16:24:41 INFO mapreduce.Job:  map 16% reduce 1%
16/08/18 16:24:45 INFO mapreduce.Job:  map 17% reduce 1%
16/08/18 16:24:50 INFO mapreduce.Job:  map 18% reduce 1%
16/08/18 16:24:54 INFO mapreduce.Job:  map 19% reduce 1%
16/08/18 16:24:59 INFO mapreduce.Job:  map 20% reduce 1%
16/08/18 16:25:03 INFO mapreduce.Job:  map 21% reduce 1%
16/08/18 16:25:09 INFO mapreduce.Job:  map 22% reduce 1%
16/08/18 16:25:14 INFO mapreduce.Job:  map 23% reduce 1%
16/08/18 16:25:18 INFO mapreduce.Job:  map 23% reduce 2%
16/08/18 16:25:19 INFO mapreduce.Job:  map 24% reduce 2%
16/08/18 16:25:24 INFO mapreduce.Job:  map 25% reduce 2%
16/08/18 16:25:29 INFO mapreduce.Job:  map 26% reduce 2%
16/08/18 16:25:33 INFO mapreduce.Job:  map 27% reduce 2%
16/08/18 16:25:39 INFO mapreduce.Job:  map 28% reduce 2%
16/08/18 16:25:44 INFO mapreduce.Job:  map 29% reduce 2%
16/08/18 16:25:50 INFO mapreduce.Job:  map 30% reduce 3%
16/08/18 16:25:55 INFO mapreduce.Job:  map 31% reduce 3%
16/08/18 16:26:00 INFO mapreduce.Job:  map 32% reduce 3%
16/08/18 16:26:05 INFO mapreduce.Job:  map 33% reduce 3%
16/08/18 16:26:10 INFO mapreduce.Job:  map 34% reduce 3%
16/08/18 16:26:17 INFO mapreduce.Job:  map 35% reduce 4%
16/08/18 16:26:22 INFO mapreduce.Job:  map 36% reduce 4%
16/08/18 16:26:28 INFO mapreduce.Job:  map 37% reduce 4%
16/08/18 16:26:33 INFO mapreduce.Job:  map 38% reduce 4%
16/08/18 16:26:39 INFO mapreduce.Job:  map 39% reduce 4%
16/08/18 16:26:41 INFO mapreduce.Job:  map 39% reduce 5%
16/08/18 16:26:45 INFO mapreduce.Job:  map 40% reduce 5%
16/08/18 16:26:51 INFO mapreduce.Job:  map 41% reduce 5%
16/08/18 16:26:57 INFO mapreduce.Job:  map 42% reduce 5%
16/08/18 16:27:04 INFO mapreduce.Job:  map 43% reduce 5%
16/08/18 16:27:05 INFO mapreduce.Job:  map 43% reduce 6%
16/08/18 16:27:10 INFO mapreduce.Job:  map 44% reduce 6%
16/08/18 16:27:16 INFO mapreduce.Job:  map 45% reduce 6%
16/08/18 16:27:22 INFO mapreduce.Job:  map 46% reduce 6%
16/08/18 16:27:29 INFO mapreduce.Job:  map 47% reduce 7%
16/08/18 16:27:36 INFO mapreduce.Job:  map 48% reduce 7%
16/08/18 16:27:43 INFO mapreduce.Job:  map 49% reduce 7%
16/08/18 16:27:50 INFO mapreduce.Job:  map 50% reduce 7%
16/08/18 16:27:51 INFO mapreduce.Job:  map 50% reduce 8%
16/08/18 16:27:57 INFO mapreduce.Job:  map 51% reduce 8%
16/08/18 16:28:04 INFO mapreduce.Job:  map 52% reduce 8%
16/08/18 16:28:11 INFO mapreduce.Job:  map 53% reduce 8%
16/08/18 16:28:17 INFO mapreduce.Job:  map 53% reduce 9%
16/08/18 16:28:18 INFO mapreduce.Job:  map 54% reduce 9%
16/08/18 16:28:24 INFO mapreduce.Job:  map 55% reduce 9%
16/08/18 16:28:31 INFO mapreduce.Job:  map 56% reduce 9%
16/08/18 16:28:37 INFO mapreduce.Job:  map 57% reduce 9%
16/08/18 16:28:45 INFO mapreduce.Job:  map 58% reduce 9%
16/08/18 16:28:51 INFO mapreduce.Job:  map 59% reduce 9%
16/08/18 16:28:58 INFO mapreduce.Job:  map 60% reduce 9%
16/08/18 16:29:00 INFO mapreduce.Job:  map 60% reduce 10%
16/08/18 16:29:04 INFO mapreduce.Job:  map 61% reduce 10%
16/08/18 16:29:11 INFO mapreduce.Job:  map 62% reduce 10%
16/08/18 16:29:18 INFO mapreduce.Job:  map 63% reduce 10%
16/08/18 16:29:26 INFO mapreduce.Job:  map 64% reduce 10%
16/08/18 16:29:33 INFO mapreduce.Job:  map 65% reduce 10%
16/08/18 16:29:42 INFO mapreduce.Job:  map 66% reduce 10%
16/08/18 16:29:50 INFO mapreduce.Job:  map 67% reduce 10%
16/08/18 16:29:57 INFO mapreduce.Job:  map 67% reduce 11%
16/08/18 16:29:58 INFO mapreduce.Job:  map 68% reduce 11%
16/08/18 16:30:06 INFO mapreduce.Job:  map 69% reduce 11%
16/08/18 16:30:13 INFO mapreduce.Job:  map 70% reduce 11%
16/08/18 16:30:20 INFO mapreduce.Job:  map 71% reduce 11%
16/08/18 16:30:28 INFO mapreduce.Job:  map 72% reduce 11%
16/08/18 16:30:35 INFO mapreduce.Job:  map 73% reduce 11%
16/08/18 16:30:37 INFO mapreduce.Job:  map 73% reduce 12%
16/08/18 16:30:42 INFO mapreduce.Job:  map 74% reduce 12%
16/08/18 16:30:48 INFO mapreduce.Job:  map 75% reduce 12%
16/08/18 16:30:55 INFO mapreduce.Job:  map 76% reduce 12%
16/08/18 16:31:01 INFO mapreduce.Job:  map 77% reduce 12%
16/08/18 16:31:08 INFO mapreduce.Job:  map 78% reduce 12%
16/08/18 16:31:15 INFO mapreduce.Job:  map 78% reduce 13%
16/08/18 16:31:16 INFO mapreduce.Job:  map 79% reduce 13%
16/08/18 16:31:22 INFO mapreduce.Job:  map 80% reduce 13%
16/08/18 16:31:28 INFO mapreduce.Job:  map 81% reduce 13%
16/08/18 16:31:35 INFO mapreduce.Job:  map 82% reduce 13%
16/08/18 16:31:42 INFO mapreduce.Job:  map 83% reduce 13%
16/08/18 16:31:47 INFO mapreduce.Job:  map 84% reduce 13%
16/08/18 16:31:54 INFO mapreduce.Job:  map 85% reduce 13%
16/08/18 16:31:55 INFO mapreduce.Job:  map 85% reduce 14%
16/08/18 16:32:00 INFO mapreduce.Job:  map 86% reduce 14%
16/08/18 16:32:08 INFO mapreduce.Job:  map 87% reduce 14%
16/08/18 16:32:14 INFO mapreduce.Job:  map 88% reduce 14%
16/08/18 16:32:21 INFO mapreduce.Job:  map 89% reduce 14%
16/08/18 16:32:27 INFO mapreduce.Job:  map 90% reduce 14%
16/08/18 16:32:34 INFO mapreduce.Job:  map 91% reduce 14%
16/08/18 16:32:36 INFO mapreduce.Job:  map 91% reduce 15%
16/08/18 16:32:40 INFO mapreduce.Job:  map 92% reduce 15%
16/08/18 16:32:46 INFO mapreduce.Job:  map 93% reduce 15%
16/08/18 16:32:53 INFO mapreduce.Job:  map 94% reduce 15%
16/08/18 16:32:59 INFO mapreduce.Job:  map 95% reduce 15%
16/08/18 16:33:07 INFO mapreduce.Job:  map 96% reduce 15%
16/08/18 16:33:13 INFO mapreduce.Job:  map 97% reduce 15%
16/08/18 16:33:17 INFO mapreduce.Job:  map 97% reduce 16%
16/08/18 16:33:20 INFO mapreduce.Job:  map 98% reduce 16%
16/08/18 16:33:26 INFO mapreduce.Job:  map 99% reduce 16%
16/08/18 16:33:31 INFO mapreduce.Job:  map 100% reduce 16%
16/08/18 16:33:43 INFO mapreduce.Job:  map 100% reduce 17%
16/08/18 16:33:59 INFO mapreduce.Job:  map 100% reduce 18%
16/08/18 16:34:17 INFO mapreduce.Job:  map 100% reduce 19%
16/08/18 16:34:34 INFO mapreduce.Job:  map 100% reduce 20%
16/08/18 16:34:39 INFO mapreduce.Job:  map 100% reduce 21%
16/08/18 16:34:41 INFO mapreduce.Job:  map 100% reduce 22%
16/08/18 16:34:42 INFO mapreduce.Job:  map 100% reduce 23%
16/08/18 16:34:43 INFO mapreduce.Job:  map 100% reduce 24%
16/08/18 16:34:45 INFO mapreduce.Job:  map 100% reduce 25%
16/08/18 16:34:46 INFO mapreduce.Job:  map 100% reduce 26%
16/08/18 16:34:47 INFO mapreduce.Job:  map 100% reduce 27%
16/08/18 16:34:48 INFO mapreduce.Job:  map 100% reduce 28%
16/08/18 16:34:49 INFO mapreduce.Job:  map 100% reduce 29%
16/08/18 16:34:51 INFO mapreduce.Job:  map 100% reduce 30%
16/08/18 16:34:52 INFO mapreduce.Job:  map 100% reduce 31%
16/08/18 16:34:53 INFO mapreduce.Job:  map 100% reduce 32%
16/08/18 16:34:55 INFO mapreduce.Job:  map 100% reduce 33%
16/08/18 16:34:56 INFO mapreduce.Job:  map 100% reduce 34%
16/08/18 16:34:58 INFO mapreduce.Job:  map 100% reduce 35%
16/08/18 16:35:00 INFO mapreduce.Job:  map 100% reduce 36%
16/08/18 16:35:03 INFO mapreduce.Job:  map 100% reduce 37%
16/08/18 16:35:06 INFO mapreduce.Job:  map 100% reduce 38%
16/08/18 16:35:11 INFO mapreduce.Job:  map 100% reduce 39%
16/08/18 16:35:18 INFO mapreduce.Job:  map 100% reduce 40%
