16/08/18 05:08:39 INFO terasort.TeraSort: starting
16/08/18 05:08:42 INFO input.FileInputFormat: Total input paths to process : 128
Spent 897ms computing base-splits.
Spent 115ms computing TeraScheduler splits.
Computing input splits took 1014ms
Sampling 10 splits of 8064
Making 128 from 100000 sampled records
Computing parititions took 1160ms
Spent 2178ms computing partitions.
16/08/18 05:08:43 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 05:08:44 INFO mapreduce.JobSubmitter: number of splits:8064
16/08/18 05:08:44 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0061
16/08/18 05:08:45 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0061
16/08/18 05:08:45 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0061/
16/08/18 05:08:45 INFO mapreduce.Job: Running job: job_1471329660260_0061
16/08/18 05:08:55 INFO mapreduce.Job: Job job_1471329660260_0061 running in uber mode : false
16/08/18 05:08:55 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 05:09:13 INFO mapreduce.Job:  map 1% reduce 0%
16/08/18 05:09:15 INFO mapreduce.Job:  map 3% reduce 0%
16/08/18 05:09:24 INFO mapreduce.Job:  map 4% reduce 0%
16/08/18 05:09:28 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 05:09:31 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 05:09:36 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 05:09:41 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 05:09:44 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 05:09:49 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 05:09:55 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 05:09:57 INFO mapreduce.Job:  map 11% reduce 1%
16/08/18 05:09:59 INFO mapreduce.Job:  map 12% reduce 1%
16/08/18 05:10:03 INFO mapreduce.Job:  map 13% reduce 1%
16/08/18 05:10:08 INFO mapreduce.Job:  map 14% reduce 1%
16/08/18 05:10:12 INFO mapreduce.Job:  map 15% reduce 1%
16/08/18 05:10:17 INFO mapreduce.Job:  map 16% reduce 1%
16/08/18 05:10:23 INFO mapreduce.Job:  map 17% reduce 1%
16/08/18 05:10:29 INFO mapreduce.Job:  map 18% reduce 2%
16/08/18 05:10:35 INFO mapreduce.Job:  map 19% reduce 2%
16/08/18 05:10:40 INFO mapreduce.Job:  map 20% reduce 2%
16/08/18 05:10:46 INFO mapreduce.Job:  map 21% reduce 2%
16/08/18 05:10:51 INFO mapreduce.Job:  map 22% reduce 2%
16/08/18 05:10:52 INFO mapreduce.Job:  map 22% reduce 3%
16/08/18 05:10:59 INFO mapreduce.Job:  map 23% reduce 3%
16/08/18 05:11:03 INFO mapreduce.Job:  map 24% reduce 3%
16/08/18 05:11:08 INFO mapreduce.Job:  map 25% reduce 3%
16/08/18 05:11:11 INFO mapreduce.Job:  map 25% reduce 4%
16/08/18 05:11:15 INFO mapreduce.Job:  map 26% reduce 4%
16/08/18 05:11:20 INFO mapreduce.Job:  map 27% reduce 4%
16/08/18 05:11:25 INFO mapreduce.Job:  map 28% reduce 4%
16/08/18 05:11:28 INFO mapreduce.Job:  map 28% reduce 5%
16/08/18 05:11:31 INFO mapreduce.Job:  map 29% reduce 5%
16/08/18 05:11:36 INFO mapreduce.Job:  map 30% reduce 5%
16/08/18 05:11:41 INFO mapreduce.Job:  map 31% reduce 5%
16/08/18 05:11:42 INFO mapreduce.Job:  map 31% reduce 6%
16/08/18 05:11:49 INFO mapreduce.Job:  map 32% reduce 6%
16/08/18 05:11:54 INFO mapreduce.Job:  map 33% reduce 6%
16/08/18 05:12:00 INFO mapreduce.Job:  map 34% reduce 7%
16/08/18 05:12:06 INFO mapreduce.Job:  map 35% reduce 7%
16/08/18 05:12:14 INFO mapreduce.Job:  map 36% reduce 7%
16/08/18 05:12:21 INFO mapreduce.Job:  map 37% reduce 7%
16/08/18 05:12:25 INFO mapreduce.Job:  map 37% reduce 8%
16/08/18 05:12:27 INFO mapreduce.Job:  map 38% reduce 8%
16/08/18 05:12:35 INFO mapreduce.Job:  map 39% reduce 8%
16/08/18 05:12:39 INFO mapreduce.Job:  map 39% reduce 9%
16/08/18 05:12:43 INFO mapreduce.Job:  map 40% reduce 9%
