16/08/15 19:28:05 INFO terasort.TeraSort: starting
16/08/15 19:28:07 INFO input.FileInputFormat: Total input paths to process : 128
Spent 753ms computing base-splits.
Spent 57ms computing TeraScheduler splits.
Computing input splits took 811ms
Sampling 10 splits of 4096
Making 128 from 100000 sampled records
Computing parititions took 1422ms
Spent 2236ms computing partitions.
16/08/15 19:28:09 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/15 19:28:10 INFO mapreduce.JobSubmitter: number of splits:4096
16/08/15 19:28:10 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0110
16/08/15 19:28:10 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0110
16/08/15 19:28:10 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0110/
16/08/15 19:28:10 INFO mapreduce.Job: Running job: job_1470891827491_0110
16/08/15 19:28:21 INFO mapreduce.Job: Job job_1470891827491_0110 running in uber mode : false
16/08/15 19:28:21 INFO mapreduce.Job:  map 0% reduce 0%
16/08/15 19:28:40 INFO mapreduce.Job:  map 1% reduce 0%
16/08/15 19:28:41 INFO mapreduce.Job:  map 3% reduce 0%
16/08/15 19:28:42 INFO mapreduce.Job:  map 4% reduce 0%
16/08/15 19:28:44 INFO mapreduce.Job:  map 5% reduce 0%
16/08/15 19:28:46 INFO mapreduce.Job:  map 6% reduce 0%
16/08/15 19:28:55 INFO mapreduce.Job:  map 7% reduce 0%
16/08/15 19:28:57 INFO mapreduce.Job:  map 8% reduce 0%
16/08/15 19:28:59 INFO mapreduce.Job:  map 9% reduce 0%
16/08/15 19:29:00 INFO mapreduce.Job:  map 11% reduce 0%
16/08/15 19:29:03 INFO mapreduce.Job:  map 12% reduce 0%
16/08/15 19:29:10 INFO mapreduce.Job:  map 13% reduce 1%
16/08/15 19:29:15 INFO mapreduce.Job:  map 14% reduce 1%
16/08/15 19:29:17 INFO mapreduce.Job:  map 15% reduce 1%
16/08/15 19:29:18 INFO mapreduce.Job:  map 16% reduce 1%
