16/08/18 04:43:07 INFO terasort.TeraSort: starting
16/08/18 04:43:09 INFO input.FileInputFormat: Total input paths to process : 128
Spent 305ms computing base-splits.
Spent 6ms computing TeraScheduler splits.
Computing input splits took 312ms
Sampling 10 splits of 128
Making 128 from 100000 sampled records
Computing parititions took 1687ms
Spent 2004ms computing partitions.
16/08/18 04:43:10 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 04:43:11 INFO mapreduce.JobSubmitter: number of splits:128
16/08/18 04:43:12 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0058
16/08/18 04:43:12 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0058
16/08/18 04:43:12 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0058/
16/08/18 04:43:12 INFO mapreduce.Job: Running job: job_1471329660260_0058
16/08/18 04:43:21 INFO mapreduce.Job: Job job_1471329660260_0058 running in uber mode : false
16/08/18 04:43:21 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 04:43:35 INFO mapreduce.Job:  map 1% reduce 0%
16/08/18 04:43:36 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 04:43:37 INFO mapreduce.Job:  map 4% reduce 0%
16/08/18 04:43:38 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 04:43:39 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 04:43:40 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 04:43:41 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 04:43:42 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 04:43:43 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 04:43:44 INFO mapreduce.Job:  map 17% reduce 0%
16/08/18 04:43:45 INFO mapreduce.Job:  map 19% reduce 0%
16/08/18 04:43:46 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 04:43:47 INFO mapreduce.Job:  map 22% reduce 0%
16/08/18 04:43:48 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 04:43:49 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 04:43:50 INFO mapreduce.Job:  map 26% reduce 0%
16/08/18 04:43:51 INFO mapreduce.Job:  map 28% reduce 0%
16/08/18 04:43:52 INFO mapreduce.Job:  map 30% reduce 0%
16/08/18 04:43:53 INFO mapreduce.Job:  map 31% reduce 0%
16/08/18 04:43:54 INFO mapreduce.Job:  map 33% reduce 0%
16/08/18 04:43:55 INFO mapreduce.Job:  map 34% reduce 0%
16/08/18 04:43:56 INFO mapreduce.Job:  map 36% reduce 0%
16/08/18 04:43:57 INFO mapreduce.Job:  map 38% reduce 0%
16/08/18 04:43:58 INFO mapreduce.Job:  map 39% reduce 0%
16/08/18 04:43:59 INFO mapreduce.Job:  map 40% reduce 0%
16/08/18 04:44:00 INFO mapreduce.Job:  map 43% reduce 0%
16/08/18 04:44:01 INFO mapreduce.Job:  map 44% reduce 0%
16/08/18 04:44:02 INFO mapreduce.Job:  map 45% reduce 0%
16/08/18 04:44:03 INFO mapreduce.Job:  map 47% reduce 0%
16/08/18 04:44:04 INFO mapreduce.Job:  map 49% reduce 0%
16/08/18 04:44:05 INFO mapreduce.Job:  map 50% reduce 0%
16/08/18 04:44:06 INFO mapreduce.Job:  map 52% reduce 0%
16/08/18 04:44:07 INFO mapreduce.Job:  map 54% reduce 0%
16/08/18 04:44:09 INFO mapreduce.Job:  map 56% reduce 0%
16/08/18 04:44:10 INFO mapreduce.Job:  map 58% reduce 0%
16/08/18 04:44:12 INFO mapreduce.Job:  map 60% reduce 0%
16/08/18 04:44:13 INFO mapreduce.Job:  map 62% reduce 0%
16/08/18 04:44:14 INFO mapreduce.Job:  map 63% reduce 0%
16/08/18 04:44:15 INFO mapreduce.Job:  map 65% reduce 0%
16/08/18 04:44:16 INFO mapreduce.Job:  map 66% reduce 0%
16/08/18 04:44:18 INFO mapreduce.Job:  map 67% reduce 0%
16/08/18 04:44:19 INFO mapreduce.Job:  map 68% reduce 0%
16/08/18 04:44:20 INFO mapreduce.Job:  map 70% reduce 0%
16/08/18 04:44:21 INFO mapreduce.Job:  map 71% reduce 0%
16/08/18 04:44:22 INFO mapreduce.Job:  map 72% reduce 0%
16/08/18 04:44:23 INFO mapreduce.Job:  map 73% reduce 0%
16/08/18 04:44:24 INFO mapreduce.Job:  map 74% reduce 0%
16/08/18 04:44:25 INFO mapreduce.Job:  map 75% reduce 0%
16/08/18 04:44:26 INFO mapreduce.Job:  map 76% reduce 0%
16/08/18 04:44:27 INFO mapreduce.Job:  map 77% reduce 0%
16/08/18 04:44:28 INFO mapreduce.Job:  map 78% reduce 0%
16/08/18 04:44:29 INFO mapreduce.Job:  map 79% reduce 0%
16/08/18 04:44:30 INFO mapreduce.Job:  map 80% reduce 0%
16/08/18 04:44:31 INFO mapreduce.Job:  map 81% reduce 0%
16/08/18 04:44:32 INFO mapreduce.Job:  map 82% reduce 0%
16/08/18 04:44:33 INFO mapreduce.Job:  map 83% reduce 0%
16/08/18 04:44:34 INFO mapreduce.Job:  map 84% reduce 0%
16/08/18 04:44:37 INFO mapreduce.Job:  map 86% reduce 1%
16/08/18 04:44:39 INFO mapreduce.Job:  map 87% reduce 2%
16/08/18 04:44:40 INFO mapreduce.Job:  map 88% reduce 2%
16/08/18 04:44:42 INFO mapreduce.Job:  map 89% reduce 3%
16/08/18 04:44:45 INFO mapreduce.Job:  map 90% reduce 4%
16/08/18 04:44:46 INFO mapreduce.Job:  map 91% reduce 4%
16/08/18 04:44:48 INFO mapreduce.Job:  map 92% reduce 5%
16/08/18 04:44:51 INFO mapreduce.Job:  map 93% reduce 6%
16/08/18 04:44:52 INFO mapreduce.Job:  map 94% reduce 6%
16/08/18 04:44:55 INFO mapreduce.Job:  map 95% reduce 7%
16/08/18 04:44:58 INFO mapreduce.Job:  map 96% reduce 7%
16/08/18 04:44:59 INFO mapreduce.Job:  map 96% reduce 8%
16/08/18 04:45:01 INFO mapreduce.Job:  map 97% reduce 8%
16/08/18 04:45:03 INFO mapreduce.Job:  map 97% reduce 9%
16/08/18 04:45:05 INFO mapreduce.Job:  map 98% reduce 10%
16/08/18 04:45:08 INFO mapreduce.Job:  map 98% reduce 11%
16/08/18 04:45:10 INFO mapreduce.Job:  map 99% reduce 12%
16/08/18 04:45:13 INFO mapreduce.Job:  map 99% reduce 13%
16/08/18 04:45:15 INFO mapreduce.Job:  map 99% reduce 14%
16/08/18 04:45:18 INFO mapreduce.Job:  map 99% reduce 15%
16/08/18 04:45:20 INFO mapreduce.Job:  map 100% reduce 15%
16/08/18 04:45:21 INFO mapreduce.Job:  map 100% reduce 16%
16/08/18 04:45:23 INFO mapreduce.Job:  map 100% reduce 17%
16/08/18 04:45:25 INFO mapreduce.Job:  map 100% reduce 18%
