16/08/15 19:58:36 INFO terasort.TeraSort: starting
16/08/15 19:58:37 INFO input.FileInputFormat: Total input paths to process : 128
Spent 489ms computing base-splits.
Spent 19ms computing TeraScheduler splits.
Computing input splits took 509ms
Sampling 10 splits of 1024
Making 128 from 100000 sampled records
Computing parititions took 1662ms
Spent 2174ms computing partitions.
16/08/15 19:58:39 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/15 19:58:40 INFO mapreduce.JobSubmitter: number of splits:1024
16/08/15 19:58:41 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0112
16/08/15 19:58:41 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0112
16/08/15 19:58:41 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0112/
16/08/15 19:58:41 INFO mapreduce.Job: Running job: job_1470891827491_0112
16/08/15 19:58:52 INFO mapreduce.Job: Job job_1470891827491_0112 running in uber mode : false
16/08/15 19:58:52 INFO mapreduce.Job:  map 0% reduce 0%
16/08/15 19:59:10 INFO mapreduce.Job:  map 2% reduce 0%
16/08/15 19:59:11 INFO mapreduce.Job:  map 4% reduce 0%
16/08/15 19:59:14 INFO mapreduce.Job:  map 5% reduce 0%
16/08/15 19:59:17 INFO mapreduce.Job:  map 7% reduce 0%
16/08/15 19:59:18 INFO mapreduce.Job:  map 8% reduce 0%
16/08/15 19:59:20 INFO mapreduce.Job:  map 9% reduce 0%
16/08/15 19:59:21 INFO mapreduce.Job:  map 10% reduce 0%
16/08/15 19:59:23 INFO mapreduce.Job:  map 11% reduce 0%
16/08/15 19:59:24 INFO mapreduce.Job:  map 12% reduce 0%
16/08/15 19:59:26 INFO mapreduce.Job:  map 13% reduce 0%
16/08/15 19:59:27 INFO mapreduce.Job:  map 14% reduce 0%
16/08/15 19:59:29 INFO mapreduce.Job:  map 15% reduce 0%
16/08/15 19:59:30 INFO mapreduce.Job:  map 16% reduce 0%
16/08/15 19:59:33 INFO mapreduce.Job:  map 17% reduce 0%
16/08/15 19:59:35 INFO mapreduce.Job:  map 18% reduce 0%
16/08/15 19:59:36 INFO mapreduce.Job:  map 19% reduce 0%
16/08/15 19:59:38 INFO mapreduce.Job:  map 20% reduce 0%
16/08/15 19:59:39 INFO mapreduce.Job:  map 21% reduce 0%
16/08/15 19:59:41 INFO mapreduce.Job:  map 22% reduce 0%
16/08/15 19:59:42 INFO mapreduce.Job:  map 23% reduce 0%
16/08/15 19:59:44 INFO mapreduce.Job:  map 24% reduce 0%
16/08/15 19:59:47 INFO mapreduce.Job:  map 25% reduce 0%
16/08/15 19:59:53 INFO mapreduce.Job:  map 26% reduce 0%
16/08/15 19:59:56 INFO mapreduce.Job:  map 27% reduce 0%
16/08/15 19:59:58 INFO mapreduce.Job:  map 27% reduce 1%
16/08/15 19:59:59 INFO mapreduce.Job:  map 28% reduce 1%
16/08/15 20:00:01 INFO mapreduce.Job:  map 29% reduce 1%
16/08/15 20:00:03 INFO mapreduce.Job:  map 30% reduce 1%
16/08/15 20:00:06 INFO mapreduce.Job:  map 31% reduce 1%
16/08/15 20:00:08 INFO mapreduce.Job:  map 32% reduce 1%
16/08/15 20:00:12 INFO mapreduce.Job:  map 33% reduce 2%
16/08/15 20:00:14 INFO mapreduce.Job:  map 34% reduce 2%
16/08/15 20:00:16 INFO mapreduce.Job:  map 35% reduce 2%
16/08/15 20:00:18 INFO mapreduce.Job:  map 36% reduce 2%
16/08/15 20:00:21 INFO mapreduce.Job:  map 37% reduce 2%
16/08/15 20:00:24 INFO mapreduce.Job:  map 37% reduce 3%
16/08/15 20:00:25 INFO mapreduce.Job:  map 38% reduce 3%
16/08/15 20:00:31 INFO mapreduce.Job:  map 39% reduce 3%
16/08/15 20:00:34 INFO mapreduce.Job:  map 40% reduce 4%
16/08/15 20:00:39 INFO mapreduce.Job:  map 41% reduce 4%
16/08/15 20:00:42 INFO mapreduce.Job:  map 42% reduce 4%
16/08/15 20:00:45 INFO mapreduce.Job:  map 43% reduce 4%
16/08/15 20:00:47 INFO mapreduce.Job:  map 44% reduce 5%
16/08/15 20:00:56 INFO mapreduce.Job:  map 46% reduce 5%
16/08/15 20:01:01 INFO mapreduce.Job:  map 47% reduce 6%
16/08/15 20:01:04 INFO mapreduce.Job:  map 48% reduce 6%
16/08/15 20:01:07 INFO mapreduce.Job:  map 49% reduce 7%
16/08/15 20:01:10 INFO mapreduce.Job:  map 50% reduce 7%
16/08/15 20:01:16 INFO mapreduce.Job:  map 51% reduce 7%
16/08/15 20:01:18 INFO mapreduce.Job:  map 51% reduce 8%
16/08/15 20:01:20 INFO mapreduce.Job:  map 52% reduce 8%
16/08/15 20:01:25 INFO mapreduce.Job:  map 53% reduce 8%
16/08/15 20:01:27 INFO mapreduce.Job:  map 53% reduce 9%
16/08/15 20:01:30 INFO mapreduce.Job:  map 54% reduce 9%
16/08/15 20:01:33 INFO mapreduce.Job:  map 55% reduce 9%
16/08/15 20:01:35 INFO mapreduce.Job:  map 55% reduce 10%
16/08/15 20:01:38 INFO mapreduce.Job:  map 56% reduce 10%
16/08/15 20:01:49 INFO mapreduce.Job:  map 57% reduce 11%
16/08/15 20:01:53 INFO mapreduce.Job:  map 58% reduce 11%
16/08/15 20:01:56 INFO mapreduce.Job:  map 58% reduce 12%
16/08/15 20:01:59 INFO mapreduce.Job:  map 59% reduce 12%
16/08/15 20:02:05 INFO mapreduce.Job:  map 59% reduce 13%
16/08/15 20:02:08 INFO mapreduce.Job:  map 60% reduce 13%
16/08/15 20:02:12 INFO mapreduce.Job:  map 61% reduce 14%
16/08/15 20:02:18 INFO mapreduce.Job:  map 62% reduce 14%
16/08/15 20:02:21 INFO mapreduce.Job:  map 63% reduce 14%
16/08/15 20:02:22 INFO mapreduce.Job:  map 63% reduce 15%
16/08/15 20:02:26 INFO mapreduce.Job:  map 64% reduce 15%
16/08/15 20:02:30 INFO mapreduce.Job:  map 65% reduce 15%
16/08/15 20:02:33 INFO mapreduce.Job:  map 65% reduce 16%
16/08/15 20:02:35 INFO mapreduce.Job:  map 66% reduce 16%
16/08/15 20:02:41 INFO mapreduce.Job:  map 67% reduce 16%
16/08/15 20:02:42 INFO mapreduce.Job:  map 67% reduce 17%
16/08/15 20:02:47 INFO mapreduce.Job:  map 68% reduce 17%
16/08/15 20:02:50 INFO mapreduce.Job:  map 68% reduce 18%
16/08/15 20:02:52 INFO mapreduce.Job:  map 69% reduce 18%
16/08/15 20:02:57 INFO mapreduce.Job:  map 70% reduce 18%
16/08/15 20:02:58 INFO mapreduce.Job:  map 70% reduce 19%
