16/08/18 19:53:51 INFO terasort.TeraSort: starting
16/08/18 19:53:53 INFO input.FileInputFormat: Total input paths to process : 128
Spent 395ms computing base-splits.
Spent 15ms computing TeraScheduler splits.
Computing input splits took 411ms
Sampling 10 splits of 512
Making 256 from 100000 sampled records
Computing parititions took 1046ms
Spent 1461ms computing partitions.
16/08/18 19:53:54 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 19:53:55 INFO mapreduce.JobSubmitter: number of splits:512
16/08/18 19:53:55 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0084
16/08/18 19:53:55 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0084
16/08/18 19:53:55 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0084/
16/08/18 19:53:55 INFO mapreduce.Job: Running job: job_1471329660260_0084
16/08/18 19:54:05 INFO mapreduce.Job: Job job_1471329660260_0084 running in uber mode : false
16/08/18 19:54:05 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 19:54:22 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 19:54:23 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 19:54:24 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 19:54:25 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 19:54:26 INFO mapreduce.Job:  map 17% reduce 0%
16/08/18 19:54:27 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 19:54:29 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 19:54:30 INFO mapreduce.Job:  map 27% reduce 0%
16/08/18 19:54:31 INFO mapreduce.Job:  map 28% reduce 0%
16/08/18 19:54:32 INFO mapreduce.Job:  map 29% reduce 0%
16/08/18 19:54:33 INFO mapreduce.Job:  map 32% reduce 0%
16/08/18 19:54:34 INFO mapreduce.Job:  map 33% reduce 0%
16/08/18 19:54:35 INFO mapreduce.Job:  map 35% reduce 0%
16/08/18 19:54:36 INFO mapreduce.Job:  map 37% reduce 0%
16/08/18 19:54:37 INFO mapreduce.Job:  map 38% reduce 0%
16/08/18 19:54:38 INFO mapreduce.Job:  map 40% reduce 0%
16/08/18 19:54:39 INFO mapreduce.Job:  map 43% reduce 0%
16/08/18 19:54:41 INFO mapreduce.Job:  map 44% reduce 0%
16/08/18 19:54:42 INFO mapreduce.Job:  map 46% reduce 0%
16/08/18 19:54:45 INFO mapreduce.Job:  map 48% reduce 0%
16/08/18 19:54:49 INFO mapreduce.Job:  map 49% reduce 0%
16/08/18 19:54:50 INFO mapreduce.Job:  map 50% reduce 0%
16/08/18 19:54:51 INFO mapreduce.Job:  map 50% reduce 1%
16/08/18 19:54:52 INFO mapreduce.Job:  map 51% reduce 1%
16/08/18 19:54:54 INFO mapreduce.Job:  map 51% reduce 2%
16/08/18 19:54:55 INFO mapreduce.Job:  map 53% reduce 2%
16/08/18 19:54:56 INFO mapreduce.Job:  map 53% reduce 3%
16/08/18 19:54:57 INFO mapreduce.Job:  map 55% reduce 3%
16/08/18 19:54:58 INFO mapreduce.Job:  map 57% reduce 4%
16/08/18 19:55:00 INFO mapreduce.Job:  map 58% reduce 4%
16/08/18 19:55:01 INFO mapreduce.Job:  map 59% reduce 5%
16/08/18 19:55:03 INFO mapreduce.Job:  map 61% reduce 5%
16/08/18 19:55:04 INFO mapreduce.Job:  map 62% reduce 6%
16/08/18 19:55:05 INFO mapreduce.Job:  map 63% reduce 6%
16/08/18 19:55:06 INFO mapreduce.Job:  map 64% reduce 7%
16/08/18 19:55:07 INFO mapreduce.Job:  map 65% reduce 7%
16/08/18 19:55:08 INFO mapreduce.Job:  map 66% reduce 8%
16/08/18 19:55:09 INFO mapreduce.Job:  map 67% reduce 8%
16/08/18 19:55:11 INFO mapreduce.Job:  map 68% reduce 9%
16/08/18 19:55:12 INFO mapreduce.Job:  map 69% reduce 9%
16/08/18 19:55:14 INFO mapreduce.Job:  map 70% reduce 9%
16/08/18 19:55:15 INFO mapreduce.Job:  map 71% reduce 10%
16/08/18 19:55:16 INFO mapreduce.Job:  map 72% reduce 10%
16/08/18 19:55:18 INFO mapreduce.Job:  map 73% reduce 10%
16/08/18 19:55:19 INFO mapreduce.Job:  map 75% reduce 10%
16/08/18 19:55:21 INFO mapreduce.Job:  map 77% reduce 11%
16/08/18 19:55:22 INFO mapreduce.Job:  map 78% reduce 11%
16/08/18 19:55:23 INFO mapreduce.Job:  map 79% reduce 11%
16/08/18 19:55:24 INFO mapreduce.Job:  map 80% reduce 11%
16/08/18 19:55:25 INFO mapreduce.Job:  map 81% reduce 11%
16/08/18 19:55:26 INFO mapreduce.Job:  map 82% reduce 12%
16/08/18 19:55:27 INFO mapreduce.Job:  map 83% reduce 12%
16/08/18 19:55:28 INFO mapreduce.Job:  map 84% reduce 12%
16/08/18 19:55:29 INFO mapreduce.Job:  map 85% reduce 12%
16/08/18 19:55:30 INFO mapreduce.Job:  map 86% reduce 12%
16/08/18 19:55:31 INFO mapreduce.Job:  map 87% reduce 12%
16/08/18 19:55:32 INFO mapreduce.Job:  map 88% reduce 13%
16/08/18 19:55:33 INFO mapreduce.Job:  map 89% reduce 13%
16/08/18 19:55:34 INFO mapreduce.Job:  map 90% reduce 13%
16/08/18 19:55:35 INFO mapreduce.Job:  map 91% reduce 13%
16/08/18 19:55:36 INFO mapreduce.Job:  map 92% reduce 14%
16/08/18 19:55:38 INFO mapreduce.Job:  map 93% reduce 14%
16/08/18 19:55:41 INFO mapreduce.Job:  map 94% reduce 14%
16/08/18 19:55:42 INFO mapreduce.Job:  map 95% reduce 14%
16/08/18 19:55:43 INFO mapreduce.Job:  map 96% reduce 15%
16/08/18 19:55:45 INFO mapreduce.Job:  map 97% reduce 16%
16/08/18 19:55:47 INFO mapreduce.Job:  map 97% reduce 17%
16/08/18 19:55:48 INFO mapreduce.Job:  map 98% reduce 17%
16/08/18 19:55:50 INFO mapreduce.Job:  map 98% reduce 18%
16/08/18 19:55:52 INFO mapreduce.Job:  map 99% reduce 18%
16/08/18 19:55:53 INFO mapreduce.Job:  map 99% reduce 19%
16/08/18 19:55:56 INFO mapreduce.Job:  map 99% reduce 20%
16/08/18 19:55:59 INFO mapreduce.Job:  map 99% reduce 21%
16/08/18 19:56:02 INFO mapreduce.Job:  map 99% reduce 22%
16/08/18 19:56:05 INFO mapreduce.Job:  map 100% reduce 23%
16/08/18 19:56:11 INFO mapreduce.Job:  map 100% reduce 24%
16/08/18 19:56:14 INFO mapreduce.Job:  map 100% reduce 25%
16/08/18 19:56:22 INFO mapreduce.Job:  map 100% reduce 26%
16/08/18 19:56:25 INFO mapreduce.Job:  map 100% reduce 27%
16/08/18 19:56:32 INFO mapreduce.Job:  map 100% reduce 28%
16/08/18 19:56:39 INFO mapreduce.Job:  map 100% reduce 29%
16/08/18 19:57:18 INFO mapreduce.Job:  map 100% reduce 30%
