16/08/18 15:39:12 INFO terasort.TeraSort: starting
16/08/18 15:39:14 INFO input.FileInputFormat: Total input paths to process : 128
Spent 481ms computing base-splits.
Spent 19ms computing TeraScheduler splits.
Computing input splits took 501ms
Sampling 10 splits of 1024
Making 256 from 100000 sampled records
Computing parititions took 1124ms
Spent 1628ms computing partitions.
16/08/18 15:39:15 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 15:39:16 INFO mapreduce.JobSubmitter: number of splits:1024
16/08/18 15:39:16 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0069
16/08/18 15:39:17 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0069
16/08/18 15:39:17 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0069/
16/08/18 15:39:17 INFO mapreduce.Job: Running job: job_1471329660260_0069
16/08/18 15:39:26 INFO mapreduce.Job: Job job_1471329660260_0069 running in uber mode : false
16/08/18 15:39:26 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 15:39:43 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 15:39:44 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 15:39:45 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 15:39:46 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 15:39:47 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 15:39:48 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 15:39:49 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 15:39:52 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 15:39:58 INFO mapreduce.Job:  map 26% reduce 0%
16/08/18 15:40:00 INFO mapreduce.Job:  map 28% reduce 0%
16/08/18 15:40:01 INFO mapreduce.Job:  map 31% reduce 0%
16/08/18 15:40:02 INFO mapreduce.Job:  map 32% reduce 0%
16/08/18 15:40:03 INFO mapreduce.Job:  map 34% reduce 0%
16/08/18 15:40:04 INFO mapreduce.Job:  map 36% reduce 1%
16/08/18 15:40:05 INFO mapreduce.Job:  map 38% reduce 1%
16/08/18 15:40:06 INFO mapreduce.Job:  map 40% reduce 2%
16/08/18 15:40:07 INFO mapreduce.Job:  map 41% reduce 2%
16/08/18 15:40:08 INFO mapreduce.Job:  map 42% reduce 3%
16/08/18 15:40:10 INFO mapreduce.Job:  map 43% reduce 3%
16/08/18 15:40:13 INFO mapreduce.Job:  map 44% reduce 3%
16/08/18 15:40:14 INFO mapreduce.Job:  map 46% reduce 4%
16/08/18 15:40:15 INFO mapreduce.Job:  map 47% reduce 4%
16/08/18 15:40:18 INFO mapreduce.Job:  map 50% reduce 5%
16/08/18 15:40:19 INFO mapreduce.Job:  map 52% reduce 5%
16/08/18 15:40:20 INFO mapreduce.Job:  map 53% reduce 6%
16/08/18 15:40:21 INFO mapreduce.Job:  map 54% reduce 6%
16/08/18 15:40:22 INFO mapreduce.Job:  map 55% reduce 7%
16/08/18 15:40:23 INFO mapreduce.Job:  map 56% reduce 7%
16/08/18 15:40:27 INFO mapreduce.Job:  map 57% reduce 8%
16/08/18 15:40:28 INFO mapreduce.Job:  map 58% reduce 8%
16/08/18 15:40:30 INFO mapreduce.Job:  map 59% reduce 9%
16/08/18 15:40:31 INFO mapreduce.Job:  map 60% reduce 9%
16/08/18 15:40:32 INFO mapreduce.Job:  map 61% reduce 9%
16/08/18 15:40:33 INFO mapreduce.Job:  map 62% reduce 9%
16/08/18 15:40:34 INFO mapreduce.Job:  map 63% reduce 10%
16/08/18 15:40:35 INFO mapreduce.Job:  map 64% reduce 10%
16/08/18 15:40:36 INFO mapreduce.Job:  map 65% reduce 10%
16/08/18 15:40:37 INFO mapreduce.Job:  map 66% reduce 10%
16/08/18 15:40:38 INFO mapreduce.Job:  map 67% reduce 10%
16/08/18 15:40:39 INFO mapreduce.Job:  map 69% reduce 11%
16/08/18 15:40:40 INFO mapreduce.Job:  map 70% reduce 11%
16/08/18 15:40:42 INFO mapreduce.Job:  map 71% reduce 11%
16/08/18 15:40:43 INFO mapreduce.Job:  map 72% reduce 11%
16/08/18 15:40:44 INFO mapreduce.Job:  map 73% reduce 11%
16/08/18 15:40:45 INFO mapreduce.Job:  map 73% reduce 12%
16/08/18 15:40:46 INFO mapreduce.Job:  map 74% reduce 12%
16/08/18 15:40:47 INFO mapreduce.Job:  map 76% reduce 12%
16/08/18 15:40:48 INFO mapreduce.Job:  map 77% reduce 12%
16/08/18 15:40:49 INFO mapreduce.Job:  map 78% reduce 12%
16/08/18 15:40:50 INFO mapreduce.Job:  map 79% reduce 12%
16/08/18 15:40:51 INFO mapreduce.Job:  map 81% reduce 13%
16/08/18 15:40:52 INFO mapreduce.Job:  map 82% reduce 13%
16/08/18 15:40:54 INFO mapreduce.Job:  map 83% reduce 13%
16/08/18 15:40:55 INFO mapreduce.Job:  map 84% reduce 13%
16/08/18 15:41:01 INFO mapreduce.Job:  map 87% reduce 13%
16/08/18 15:41:29 INFO mapreduce.Job:  map 89% reduce 14%
16/08/18 15:41:30 INFO mapreduce.Job:  map 90% reduce 14%
16/08/18 15:41:32 INFO mapreduce.Job:  map 92% reduce 15%
16/08/18 15:41:35 INFO mapreduce.Job:  map 93% reduce 15%
16/08/18 15:41:37 INFO mapreduce.Job:  map 95% reduce 15%
16/08/18 15:41:38 INFO mapreduce.Job:  map 96% reduce 16%
16/08/18 15:41:39 INFO mapreduce.Job:  map 97% reduce 16%
16/08/18 15:41:40 INFO mapreduce.Job:  map 98% reduce 16%
16/08/18 15:41:42 INFO mapreduce.Job:  map 99% reduce 16%
16/08/18 15:41:45 INFO mapreduce.Job:  map 100% reduce 17%
16/08/18 15:41:46 INFO mapreduce.Job:  map 100% reduce 18%
16/08/18 15:41:47 INFO mapreduce.Job:  map 100% reduce 19%
16/08/18 15:41:50 INFO mapreduce.Job:  map 100% reduce 20%
16/08/18 15:41:53 INFO mapreduce.Job:  map 100% reduce 21%
16/08/18 15:41:55 INFO mapreduce.Job:  map 100% reduce 22%
16/08/18 15:41:58 INFO mapreduce.Job:  map 100% reduce 23%
16/08/18 15:42:00 INFO mapreduce.Job:  map 100% reduce 24%
16/08/18 15:42:02 INFO mapreduce.Job:  map 100% reduce 25%
16/08/18 15:42:04 INFO mapreduce.Job:  map 100% reduce 26%
16/08/18 15:42:07 INFO mapreduce.Job:  map 100% reduce 27%
16/08/18 15:42:10 INFO mapreduce.Job:  map 100% reduce 28%
16/08/18 15:42:14 INFO mapreduce.Job:  map 100% reduce 29%
16/08/18 15:42:19 INFO mapreduce.Job:  map 100% reduce 31%
