16/08/18 21:23:45 INFO terasort.TeraSort: starting
16/08/18 21:23:47 INFO input.FileInputFormat: Total input paths to process : 128
Spent 625ms computing base-splits.
Spent 31ms computing TeraScheduler splits.
Computing input splits took 657ms
Sampling 10 splits of 2048
Making 256 from 100000 sampled records
Computing parititions took 1558ms
Spent 2219ms computing partitions.
16/08/18 21:23:49 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 21:23:50 INFO mapreduce.JobSubmitter: number of splits:2048
16/08/18 21:23:50 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0091
16/08/18 21:23:50 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0091
16/08/18 21:23:50 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0091/
16/08/18 21:23:51 INFO mapreduce.Job: Running job: job_1471329660260_0091
16/08/18 21:24:01 INFO mapreduce.Job: Job job_1471329660260_0091 running in uber mode : false
16/08/18 21:24:01 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 21:24:20 INFO mapreduce.Job:  map 1% reduce 0%
16/08/18 21:24:21 INFO mapreduce.Job:  map 3% reduce 0%
16/08/18 21:24:22 INFO mapreduce.Job:  map 4% reduce 0%
16/08/18 21:24:24 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 21:24:26 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 21:24:27 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 21:24:30 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 21:24:32 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 21:24:33 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 21:24:35 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 21:24:37 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 21:24:48 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 21:24:50 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 21:24:52 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 21:24:54 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 21:24:55 INFO mapreduce.Job:  map 17% reduce 0%
16/08/18 21:24:57 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 21:24:58 INFO mapreduce.Job:  map 19% reduce 0%
16/08/18 21:25:00 INFO mapreduce.Job:  map 20% reduce 0%
16/08/18 21:25:03 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 21:25:04 INFO mapreduce.Job:  map 21% reduce 1%
16/08/18 21:25:06 INFO mapreduce.Job:  map 22% reduce 1%
16/08/18 21:25:10 INFO mapreduce.Job:  map 23% reduce 1%
16/08/18 21:25:16 INFO mapreduce.Job:  map 24% reduce 1%
16/08/18 21:25:19 INFO mapreduce.Job:  map 25% reduce 1%
16/08/18 21:25:22 INFO mapreduce.Job:  map 26% reduce 1%
16/08/18 21:25:23 INFO mapreduce.Job:  map 27% reduce 1%
16/08/18 21:25:25 INFO mapreduce.Job:  map 28% reduce 1%
16/08/18 21:25:26 INFO mapreduce.Job:  map 28% reduce 2%
16/08/18 21:25:27 INFO mapreduce.Job:  map 29% reduce 2%
16/08/18 21:25:31 INFO mapreduce.Job:  map 30% reduce 2%
16/08/18 21:25:34 INFO mapreduce.Job:  map 31% reduce 2%
16/08/18 21:25:37 INFO mapreduce.Job:  map 32% reduce 2%
16/08/18 21:25:40 INFO mapreduce.Job:  map 33% reduce 2%
16/08/18 21:25:44 INFO mapreduce.Job:  map 34% reduce 2%
16/08/18 21:25:47 INFO mapreduce.Job:  map 34% reduce 3%
16/08/18 21:25:48 INFO mapreduce.Job:  map 35% reduce 3%
16/08/18 21:25:51 INFO mapreduce.Job:  map 36% reduce 3%
16/08/18 21:25:56 INFO mapreduce.Job:  map 37% reduce 3%
16/08/18 21:26:01 INFO mapreduce.Job:  map 38% reduce 3%
16/08/18 21:26:05 INFO mapreduce.Job:  map 39% reduce 3%
16/08/18 21:26:11 INFO mapreduce.Job:  map 40% reduce 3%
16/08/18 21:26:15 INFO mapreduce.Job:  map 41% reduce 3%
16/08/18 21:26:16 INFO mapreduce.Job:  map 41% reduce 4%
16/08/18 21:26:21 INFO mapreduce.Job:  map 42% reduce 4%
16/08/18 21:26:25 INFO mapreduce.Job:  map 43% reduce 4%
16/08/18 21:26:30 INFO mapreduce.Job:  map 44% reduce 4%
16/08/18 21:26:38 INFO mapreduce.Job:  map 45% reduce 4%
16/08/18 21:26:42 INFO mapreduce.Job:  map 45% reduce 5%
16/08/18 21:26:45 INFO mapreduce.Job:  map 46% reduce 5%
16/08/18 21:26:52 INFO mapreduce.Job:  map 47% reduce 5%
16/08/18 21:26:57 INFO mapreduce.Job:  map 48% reduce 5%
16/08/18 21:27:03 INFO mapreduce.Job:  map 49% reduce 5%
16/08/18 21:27:10 INFO mapreduce.Job:  map 50% reduce 5%
16/08/18 21:27:16 INFO mapreduce.Job:  map 50% reduce 6%
16/08/18 21:27:18 INFO mapreduce.Job:  map 51% reduce 6%
16/08/18 21:27:25 INFO mapreduce.Job:  map 52% reduce 6%
16/08/18 21:27:34 INFO mapreduce.Job:  map 53% reduce 6%
16/08/18 21:27:45 INFO mapreduce.Job:  map 54% reduce 6%
16/08/18 21:27:53 INFO mapreduce.Job:  map 55% reduce 6%
16/08/18 21:28:00 INFO mapreduce.Job:  map 55% reduce 7%
16/08/18 21:28:03 INFO mapreduce.Job:  map 56% reduce 7%
16/08/18 21:28:12 INFO mapreduce.Job:  map 57% reduce 7%
16/08/18 21:28:24 INFO mapreduce.Job:  map 58% reduce 7%
16/08/18 21:28:34 INFO mapreduce.Job:  map 59% reduce 7%
16/08/18 21:28:43 INFO mapreduce.Job:  map 60% reduce 7%
16/08/18 21:28:47 INFO mapreduce.Job:  map 60% reduce 8%
16/08/18 21:28:48 INFO mapreduce.Job:  map 61% reduce 8%
16/08/18 21:28:56 INFO mapreduce.Job:  map 62% reduce 8%
16/08/18 21:29:02 INFO mapreduce.Job:  map 63% reduce 8%
16/08/18 21:29:05 INFO mapreduce.Job:  map 63% reduce 9%
16/08/18 21:29:09 INFO mapreduce.Job:  map 64% reduce 9%
16/08/18 21:29:22 INFO mapreduce.Job:  map 65% reduce 9%
16/08/18 21:29:27 INFO mapreduce.Job:  map 66% reduce 9%
16/08/18 21:29:35 INFO mapreduce.Job:  map 67% reduce 9%
16/08/18 21:29:41 INFO mapreduce.Job:  map 68% reduce 9%
16/08/18 21:29:52 INFO mapreduce.Job:  map 69% reduce 10%
16/08/18 21:30:00 INFO mapreduce.Job:  map 70% reduce 10%
16/08/18 21:30:07 INFO mapreduce.Job:  map 71% reduce 10%
16/08/18 21:30:12 INFO mapreduce.Job:  map 72% reduce 10%
16/08/18 21:30:20 INFO mapreduce.Job:  map 73% reduce 11%
16/08/18 21:30:26 INFO mapreduce.Job:  map 74% reduce 11%
16/08/18 21:30:34 INFO mapreduce.Job:  map 75% reduce 11%
16/08/18 21:30:37 INFO mapreduce.Job:  map 76% reduce 11%
16/08/18 21:30:43 INFO mapreduce.Job:  map 77% reduce 11%
16/08/18 21:30:53 INFO mapreduce.Job:  map 78% reduce 11%
16/08/18 21:31:00 INFO mapreduce.Job:  map 79% reduce 11%
16/08/18 21:31:01 INFO mapreduce.Job:  map 79% reduce 12%
16/08/18 21:31:06 INFO mapreduce.Job:  map 80% reduce 12%
16/08/18 21:31:14 INFO mapreduce.Job:  map 81% reduce 12%
16/08/18 21:31:20 INFO mapreduce.Job:  map 82% reduce 13%
16/08/18 21:31:28 INFO mapreduce.Job:  map 83% reduce 13%
16/08/18 21:31:34 INFO mapreduce.Job:  map 84% reduce 13%
16/08/18 21:31:40 INFO mapreduce.Job:  map 85% reduce 13%
16/08/18 21:31:44 INFO mapreduce.Job:  map 86% reduce 13%
16/08/18 21:31:48 INFO mapreduce.Job:  map 87% reduce 13%
16/08/18 21:31:54 INFO mapreduce.Job:  map 88% reduce 13%
16/08/18 21:32:01 INFO mapreduce.Job:  map 89% reduce 13%
