16/08/18 15:32:04 INFO terasort.TeraSort: starting
16/08/18 15:32:06 INFO input.FileInputFormat: Total input paths to process : 128
Spent 600ms computing base-splits.
Spent 31ms computing TeraScheduler splits.
Computing input splits took 632ms
Sampling 10 splits of 2048
Making 256 from 100000 sampled records
Computing parititions took 1290ms
Spent 1926ms computing partitions.
16/08/18 15:32:08 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 15:32:09 INFO mapreduce.JobSubmitter: number of splits:2048
16/08/18 15:32:09 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0068
16/08/18 15:32:10 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0068
16/08/18 15:32:10 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0068/
16/08/18 15:32:10 INFO mapreduce.Job: Running job: job_1471329660260_0068
16/08/18 15:32:20 INFO mapreduce.Job: Job job_1471329660260_0068 running in uber mode : false
16/08/18 15:32:20 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 15:32:36 INFO mapreduce.Job:  map 1% reduce 0%
16/08/18 15:32:37 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 15:32:38 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 15:32:40 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 15:32:41 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 15:32:47 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 15:32:49 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 15:32:50 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 15:32:51 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 15:32:52 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 15:32:53 INFO mapreduce.Job:  map 19% reduce 0%
16/08/18 15:32:54 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 15:32:55 INFO mapreduce.Job:  map 22% reduce 0%
16/08/18 15:32:56 INFO mapreduce.Job:  map 23% reduce 0%
16/08/18 15:32:58 INFO mapreduce.Job:  map 23% reduce 1%
16/08/18 15:32:59 INFO mapreduce.Job:  map 24% reduce 1%
