16/08/18 22:28:48 INFO terasort.TeraSort: starting
16/08/18 22:28:50 INFO input.FileInputFormat: Total input paths to process : 128
Spent 319ms computing base-splits.
Spent 8ms computing TeraScheduler splits.
Computing input splits took 329ms
Sampling 10 splits of 256
Making 256 from 100000 sampled records
Computing parititions took 2159ms
Spent 2492ms computing partitions.
16/08/18 22:28:52 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 22:28:54 INFO mapreduce.JobSubmitter: number of splits:256
16/08/18 22:28:54 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0094
16/08/18 22:28:54 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0094
16/08/18 22:28:54 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0094/
16/08/18 22:28:54 INFO mapreduce.Job: Running job: job_1471329660260_0094
16/08/18 22:29:04 INFO mapreduce.Job: Job job_1471329660260_0094 running in uber mode : false
16/08/18 22:29:04 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 22:29:23 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 22:29:24 INFO mapreduce.Job:  map 3% reduce 0%
16/08/18 22:29:25 INFO mapreduce.Job:  map 4% reduce 0%
16/08/18 22:29:26 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 22:29:29 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 22:29:30 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 22:29:32 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 22:29:33 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 22:29:35 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 22:29:36 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 22:29:38 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 22:29:39 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 22:29:41 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 22:29:42 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 22:29:44 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 22:29:45 INFO mapreduce.Job:  map 17% reduce 0%
16/08/18 22:29:47 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 22:29:48 INFO mapreduce.Job:  map 19% reduce 0%
16/08/18 22:29:50 INFO mapreduce.Job:  map 20% reduce 0%
16/08/18 22:29:51 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 22:29:53 INFO mapreduce.Job:  map 22% reduce 0%
16/08/18 22:29:54 INFO mapreduce.Job:  map 23% reduce 0%
16/08/18 22:29:56 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 22:29:57 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 22:29:58 INFO mapreduce.Job:  map 26% reduce 0%
16/08/18 22:30:00 INFO mapreduce.Job:  map 27% reduce 0%
16/08/18 22:30:01 INFO mapreduce.Job:  map 28% reduce 0%
16/08/18 22:30:03 INFO mapreduce.Job:  map 29% reduce 0%
16/08/18 22:30:05 INFO mapreduce.Job:  map 30% reduce 0%
16/08/18 22:30:06 INFO mapreduce.Job:  map 31% reduce 0%
16/08/18 22:30:08 INFO mapreduce.Job:  map 32% reduce 0%
16/08/18 22:30:09 INFO mapreduce.Job:  map 33% reduce 0%
16/08/18 22:30:11 INFO mapreduce.Job:  map 34% reduce 0%
16/08/18 22:30:12 INFO mapreduce.Job:  map 35% reduce 0%
16/08/18 22:30:13 INFO mapreduce.Job:  map 36% reduce 0%
16/08/18 22:30:15 INFO mapreduce.Job:  map 38% reduce 0%
16/08/18 22:30:18 INFO mapreduce.Job:  map 40% reduce 0%
16/08/18 22:30:20 INFO mapreduce.Job:  map 41% reduce 0%
16/08/18 22:30:21 INFO mapreduce.Job:  map 42% reduce 0%
16/08/18 22:30:24 INFO mapreduce.Job:  map 43% reduce 0%
16/08/18 22:30:25 INFO mapreduce.Job:  map 44% reduce 0%
16/08/18 22:30:27 INFO mapreduce.Job:  map 45% reduce 0%
16/08/18 22:30:28 INFO mapreduce.Job:  map 46% reduce 0%
16/08/18 22:30:30 INFO mapreduce.Job:  map 47% reduce 0%
16/08/18 22:30:31 INFO mapreduce.Job:  map 48% reduce 0%
16/08/18 22:30:33 INFO mapreduce.Job:  map 49% reduce 0%
16/08/18 22:30:34 INFO mapreduce.Job:  map 50% reduce 0%
16/08/18 22:30:36 INFO mapreduce.Job:  map 51% reduce 0%
16/08/18 22:30:37 INFO mapreduce.Job:  map 52% reduce 0%
16/08/18 22:30:39 INFO mapreduce.Job:  map 53% reduce 0%
16/08/18 22:30:40 INFO mapreduce.Job:  map 54% reduce 0%
16/08/18 22:30:42 INFO mapreduce.Job:  map 55% reduce 0%
16/08/18 22:30:43 INFO mapreduce.Job:  map 56% reduce 0%
16/08/18 22:30:46 INFO mapreduce.Job:  map 57% reduce 0%
16/08/18 22:30:48 INFO mapreduce.Job:  map 58% reduce 0%
16/08/18 22:30:49 INFO mapreduce.Job:  map 59% reduce 0%
16/08/18 22:30:52 INFO mapreduce.Job:  map 60% reduce 0%
16/08/18 22:30:55 INFO mapreduce.Job:  map 61% reduce 0%
16/08/18 22:30:58 INFO mapreduce.Job:  map 62% reduce 0%
16/08/18 22:31:01 INFO mapreduce.Job:  map 63% reduce 0%
16/08/18 22:31:06 INFO mapreduce.Job:  map 64% reduce 0%
16/08/18 22:31:13 INFO mapreduce.Job:  map 65% reduce 0%
16/08/18 22:31:19 INFO mapreduce.Job:  map 66% reduce 0%
16/08/18 22:31:31 INFO mapreduce.Job:  map 67% reduce 0%
16/08/18 22:31:46 INFO mapreduce.Job:  map 68% reduce 0%
16/08/18 22:32:00 INFO mapreduce.Job:  map 69% reduce 0%
16/08/18 22:32:13 INFO mapreduce.Job:  map 70% reduce 0%
16/08/18 22:32:27 INFO mapreduce.Job:  map 71% reduce 0%
16/08/18 22:32:40 INFO mapreduce.Job:  map 72% reduce 0%
16/08/18 22:32:55 INFO mapreduce.Job:  map 73% reduce 0%
16/08/18 22:33:10 INFO mapreduce.Job:  map 74% reduce 0%
16/08/18 22:33:26 INFO mapreduce.Job:  map 75% reduce 0%
16/08/18 22:33:41 INFO mapreduce.Job:  map 76% reduce 0%
16/08/18 22:33:58 INFO mapreduce.Job:  map 77% reduce 0%
16/08/18 22:34:14 INFO mapreduce.Job:  map 78% reduce 0%
16/08/18 22:34:31 INFO mapreduce.Job:  map 79% reduce 0%
16/08/18 22:34:49 INFO mapreduce.Job:  map 80% reduce 0%
16/08/18 22:35:07 INFO mapreduce.Job:  map 81% reduce 0%
16/08/18 22:35:24 INFO mapreduce.Job:  map 82% reduce 0%
16/08/18 22:35:40 INFO mapreduce.Job:  map 83% reduce 0%
16/08/18 22:35:54 INFO mapreduce.Job:  map 84% reduce 0%
16/08/18 22:36:06 INFO mapreduce.Job:  map 85% reduce 0%
16/08/18 22:36:20 INFO mapreduce.Job:  map 86% reduce 0%
16/08/18 22:36:33 INFO mapreduce.Job:  map 87% reduce 0%
16/08/18 22:36:50 INFO mapreduce.Job:  map 88% reduce 0%
16/08/18 22:37:06 INFO mapreduce.Job:  map 89% reduce 0%
16/08/18 22:37:21 INFO mapreduce.Job:  map 90% reduce 0%
16/08/18 22:37:36 INFO mapreduce.Job:  map 91% reduce 0%
16/08/18 22:37:52 INFO mapreduce.Job:  map 92% reduce 0%
16/08/18 22:38:10 INFO mapreduce.Job:  map 93% reduce 0%
16/08/18 22:38:28 INFO mapreduce.Job:  map 94% reduce 0%
16/08/18 22:38:48 INFO mapreduce.Job:  map 95% reduce 1%
16/08/18 22:39:15 INFO mapreduce.Job:  map 96% reduce 1%
16/08/18 22:39:49 INFO mapreduce.Job:  map 97% reduce 1%
16/08/18 22:39:54 INFO mapreduce.Job:  map 97% reduce 2%
16/08/18 22:40:18 INFO mapreduce.Job:  map 97% reduce 3%
16/08/18 22:40:27 INFO mapreduce.Job:  map 98% reduce 3%
16/08/18 22:40:41 INFO mapreduce.Job:  map 98% reduce 4%
16/08/18 22:41:03 INFO mapreduce.Job:  map 98% reduce 5%
16/08/18 22:41:13 INFO mapreduce.Job:  map 99% reduce 5%
16/08/18 22:41:20 INFO mapreduce.Job:  map 99% reduce 6%
16/08/18 22:41:39 INFO mapreduce.Job:  map 99% reduce 7%
16/08/18 22:42:00 INFO mapreduce.Job:  map 99% reduce 8%
16/08/18 22:42:16 INFO mapreduce.Job:  map 99% reduce 9%
16/08/18 22:42:26 INFO mapreduce.Job:  map 100% reduce 10%
16/08/18 22:42:38 INFO mapreduce.Job:  map 100% reduce 11%
16/08/18 22:42:48 INFO mapreduce.Job:  map 100% reduce 12%
