16/08/18 20:23:53 INFO terasort.TeraSort: starting
16/08/18 20:23:55 INFO input.FileInputFormat: Total input paths to process : 32
Spent 222ms computing base-splits.
Spent 4ms computing TeraScheduler splits.
Computing input splits took 227ms
Sampling 10 splits of 32
Making 256 from 100000 sampled records
Computing parititions took 1106ms
Spent 1336ms computing partitions.
16/08/18 20:23:56 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 20:23:57 INFO mapreduce.JobSubmitter: number of splits:32
16/08/18 20:23:57 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0088
16/08/18 20:23:58 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0088
16/08/18 20:23:58 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0088/
16/08/18 20:23:58 INFO mapreduce.Job: Running job: job_1471329660260_0088
16/08/18 20:24:07 INFO mapreduce.Job: Job job_1471329660260_0088 running in uber mode : false
16/08/18 20:24:07 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 20:24:21 INFO mapreduce.Job:  map 3% reduce 0%
16/08/18 20:24:22 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 20:24:24 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 20:24:25 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 20:24:27 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 20:24:30 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 20:24:31 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 20:24:33 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 20:24:34 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 20:24:36 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 20:24:37 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 20:24:39 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 20:24:40 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 20:24:42 INFO mapreduce.Job:  map 17% reduce 0%
16/08/18 20:24:43 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 20:24:45 INFO mapreduce.Job:  map 19% reduce 0%
16/08/18 20:24:46 INFO mapreduce.Job:  map 20% reduce 0%
16/08/18 20:24:48 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 20:24:49 INFO mapreduce.Job:  map 22% reduce 0%
16/08/18 20:24:51 INFO mapreduce.Job:  map 23% reduce 0%
16/08/18 20:24:52 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 20:24:54 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 20:24:55 INFO mapreduce.Job:  map 26% reduce 0%
16/08/18 20:24:57 INFO mapreduce.Job:  map 27% reduce 0%
16/08/18 20:24:58 INFO mapreduce.Job:  map 28% reduce 0%
16/08/18 20:25:00 INFO mapreduce.Job:  map 29% reduce 0%
16/08/18 20:25:01 INFO mapreduce.Job:  map 30% reduce 0%
16/08/18 20:25:03 INFO mapreduce.Job:  map 31% reduce 0%
16/08/18 20:25:04 INFO mapreduce.Job:  map 32% reduce 0%
16/08/18 20:25:06 INFO mapreduce.Job:  map 33% reduce 0%
16/08/18 20:25:07 INFO mapreduce.Job:  map 34% reduce 0%
16/08/18 20:25:09 INFO mapreduce.Job:  map 35% reduce 0%
16/08/18 20:25:10 INFO mapreduce.Job:  map 36% reduce 0%
16/08/18 20:25:13 INFO mapreduce.Job:  map 38% reduce 0%
16/08/18 20:25:16 INFO mapreduce.Job:  map 40% reduce 0%
16/08/18 20:25:19 INFO mapreduce.Job:  map 42% reduce 0%
16/08/18 20:25:22 INFO mapreduce.Job:  map 44% reduce 0%
16/08/18 20:25:26 INFO mapreduce.Job:  map 46% reduce 0%
16/08/18 20:25:29 INFO mapreduce.Job:  map 48% reduce 0%
16/08/18 20:25:32 INFO mapreduce.Job:  map 50% reduce 0%
16/08/18 20:25:35 INFO mapreduce.Job:  map 52% reduce 0%
16/08/18 20:25:38 INFO mapreduce.Job:  map 54% reduce 0%
16/08/18 20:25:41 INFO mapreduce.Job:  map 55% reduce 0%
16/08/18 20:25:43 INFO mapreduce.Job:  map 56% reduce 0%
16/08/18 20:25:44 INFO mapreduce.Job:  map 57% reduce 0%
