16/08/17 16:16:33 INFO terasort.TeraSort: starting
16/08/17 16:16:35 INFO input.FileInputFormat: Total input paths to process : 128
Spent 929ms computing base-splits.
Spent 118ms computing TeraScheduler splits.
Computing input splits took 1048ms
Sampling 10 splits of 8064
Making 256 from 100000 sampled records
Computing parititions took 1115ms
Spent 2166ms computing partitions.
16/08/17 16:16:36 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/17 16:16:37 INFO mapreduce.JobSubmitter: number of splits:8064
16/08/17 16:16:38 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0047
16/08/17 16:16:38 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0047
16/08/17 16:16:38 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0047/
16/08/17 16:16:38 INFO mapreduce.Job: Running job: job_1471329660260_0047
16/08/17 16:16:48 INFO mapreduce.Job: Job job_1471329660260_0047 running in uber mode : false
16/08/17 16:16:48 INFO mapreduce.Job:  map 0% reduce 0%
16/08/17 16:17:07 INFO mapreduce.Job:  map 2% reduce 0%
16/08/17 16:17:08 INFO mapreduce.Job:  map 3% reduce 0%
16/08/17 16:17:18 INFO mapreduce.Job:  map 4% reduce 0%
16/08/17 16:17:21 INFO mapreduce.Job:  map 5% reduce 0%
16/08/17 16:17:23 INFO mapreduce.Job:  map 6% reduce 0%
16/08/17 16:17:29 INFO mapreduce.Job:  map 7% reduce 0%
16/08/17 16:17:33 INFO mapreduce.Job:  map 8% reduce 0%
16/08/17 16:17:36 INFO mapreduce.Job:  map 9% reduce 0%
16/08/17 16:17:41 INFO mapreduce.Job:  map 10% reduce 0%
16/08/17 16:17:45 INFO mapreduce.Job:  map 11% reduce 0%
16/08/17 16:17:50 INFO mapreduce.Job:  map 12% reduce 0%
16/08/17 16:17:55 INFO mapreduce.Job:  map 13% reduce 0%
16/08/17 16:17:59 INFO mapreduce.Job:  map 14% reduce 0%
16/08/17 16:18:02 INFO mapreduce.Job:  map 14% reduce 1%
16/08/17 16:18:03 INFO mapreduce.Job:  map 15% reduce 1%
16/08/17 16:18:08 INFO mapreduce.Job:  map 16% reduce 1%
16/08/17 16:18:12 INFO mapreduce.Job:  map 17% reduce 1%
16/08/17 16:18:16 INFO mapreduce.Job:  map 18% reduce 1%
16/08/17 16:18:21 INFO mapreduce.Job:  map 19% reduce 1%
16/08/17 16:18:26 INFO mapreduce.Job:  map 20% reduce 1%
