16/08/17 17:50:41 INFO terasort.TeraSort: starting
16/08/17 17:50:43 INFO input.FileInputFormat: Total input paths to process : 128
Spent 390ms computing base-splits.
Spent 13ms computing TeraScheduler splits.
Computing input splits took 404ms
Sampling 10 splits of 512
Making 256 from 100000 sampled records
Computing parititions took 1463ms
Spent 1871ms computing partitions.
16/08/17 17:50:45 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/17 17:50:46 INFO mapreduce.JobSubmitter: number of splits:512
16/08/17 17:50:46 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0051
16/08/17 17:50:47 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0051
16/08/17 17:50:47 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0051/
16/08/17 17:50:47 INFO mapreduce.Job: Running job: job_1471329660260_0051
16/08/17 17:50:59 INFO mapreduce.Job: Job job_1471329660260_0051 running in uber mode : false
16/08/17 17:50:59 INFO mapreduce.Job:  map 0% reduce 0%
16/08/17 17:51:17 INFO mapreduce.Job:  map 1% reduce 0%
16/08/17 17:51:18 INFO mapreduce.Job:  map 3% reduce 0%
16/08/17 17:51:19 INFO mapreduce.Job:  map 4% reduce 0%
16/08/17 17:51:21 INFO mapreduce.Job:  map 5% reduce 0%
16/08/17 17:51:23 INFO mapreduce.Job:  map 6% reduce 0%
16/08/17 17:51:24 INFO mapreduce.Job:  map 7% reduce 0%
16/08/17 17:51:26 INFO mapreduce.Job:  map 8% reduce 0%
16/08/17 17:51:27 INFO mapreduce.Job:  map 9% reduce 0%
16/08/17 17:51:29 INFO mapreduce.Job:  map 10% reduce 0%
16/08/17 17:51:30 INFO mapreduce.Job:  map 11% reduce 0%
16/08/17 17:51:33 INFO mapreduce.Job:  map 12% reduce 0%
16/08/17 17:51:34 INFO mapreduce.Job:  map 13% reduce 0%
16/08/17 17:51:36 INFO mapreduce.Job:  map 14% reduce 0%
16/08/17 17:51:37 INFO mapreduce.Job:  map 15% reduce 0%
16/08/17 17:51:39 INFO mapreduce.Job:  map 16% reduce 0%
16/08/17 17:51:40 INFO mapreduce.Job:  map 17% reduce 0%
16/08/17 17:51:41 INFO mapreduce.Job:  map 18% reduce 0%
16/08/17 17:51:43 INFO mapreduce.Job:  map 19% reduce 0%
16/08/17 17:51:44 INFO mapreduce.Job:  map 20% reduce 0%
16/08/17 17:51:46 INFO mapreduce.Job:  map 22% reduce 0%
16/08/17 17:51:49 INFO mapreduce.Job:  map 24% reduce 0%
16/08/17 17:51:51 INFO mapreduce.Job:  map 25% reduce 0%
16/08/17 17:51:52 INFO mapreduce.Job:  map 26% reduce 0%
16/08/17 17:51:54 INFO mapreduce.Job:  map 27% reduce 0%
16/08/17 17:51:55 INFO mapreduce.Job:  map 28% reduce 0%
16/08/17 17:51:56 INFO mapreduce.Job:  map 29% reduce 0%
16/08/17 17:51:58 INFO mapreduce.Job:  map 30% reduce 0%
16/08/17 17:52:00 INFO mapreduce.Job:  map 31% reduce 0%
16/08/17 17:52:01 INFO mapreduce.Job:  map 32% reduce 0%
16/08/17 17:52:04 INFO mapreduce.Job:  map 33% reduce 0%
16/08/17 17:52:05 INFO mapreduce.Job:  map 34% reduce 0%
16/08/17 17:52:07 INFO mapreduce.Job:  map 35% reduce 0%
16/08/17 17:52:08 INFO mapreduce.Job:  map 36% reduce 0%
16/08/17 17:52:10 INFO mapreduce.Job:  map 37% reduce 0%
16/08/17 17:52:11 INFO mapreduce.Job:  map 38% reduce 0%
16/08/17 17:52:13 INFO mapreduce.Job:  map 40% reduce 0%
16/08/17 17:52:15 INFO mapreduce.Job:  map 41% reduce 0%
16/08/17 17:52:16 INFO mapreduce.Job:  map 42% reduce 0%
16/08/17 17:52:17 INFO mapreduce.Job:  map 43% reduce 0%
16/08/17 17:52:19 INFO mapreduce.Job:  map 44% reduce 0%
16/08/17 17:52:20 INFO mapreduce.Job:  map 45% reduce 0%
16/08/17 17:52:22 INFO mapreduce.Job:  map 46% reduce 0%
16/08/17 17:52:23 INFO mapreduce.Job:  map 47% reduce 0%
16/08/17 17:52:25 INFO mapreduce.Job:  map 48% reduce 0%
16/08/17 17:52:30 INFO mapreduce.Job:  map 49% reduce 0%
16/08/17 17:52:42 INFO mapreduce.Job:  map 50% reduce 1%
16/08/17 17:52:53 INFO mapreduce.Job:  map 51% reduce 1%
16/08/17 17:52:56 INFO mapreduce.Job:  map 52% reduce 2%
16/08/17 17:53:06 INFO mapreduce.Job:  map 53% reduce 2%
16/08/17 17:53:08 INFO mapreduce.Job:  map 54% reduce 2%
16/08/17 17:53:10 INFO mapreduce.Job:  map 55% reduce 3%
16/08/17 17:53:17 INFO mapreduce.Job:  map 56% reduce 3%
16/08/17 17:53:20 INFO mapreduce.Job:  map 57% reduce 4%
16/08/17 17:53:27 INFO mapreduce.Job:  map 58% reduce 4%
16/08/17 17:53:30 INFO mapreduce.Job:  map 59% reduce 5%
16/08/17 17:53:34 INFO mapreduce.Job:  map 60% reduce 5%
16/08/17 17:53:39 INFO mapreduce.Job:  map 61% reduce 5%
16/08/17 17:53:51 INFO mapreduce.Job:  map 62% reduce 6%
16/08/17 17:53:56 INFO mapreduce.Job:  map 63% reduce 6%
16/08/17 17:53:59 INFO mapreduce.Job:  map 64% reduce 6%
16/08/17 17:54:04 INFO mapreduce.Job:  map 65% reduce 7%
16/08/17 17:54:20 INFO mapreduce.Job:  map 66% reduce 7%
16/08/17 17:54:25 INFO mapreduce.Job:  map 68% reduce 7%
16/08/17 17:54:27 INFO mapreduce.Job:  map 68% reduce 8%
16/08/17 17:54:36 INFO mapreduce.Job:  map 72% reduce 9%
16/08/17 17:54:40 INFO mapreduce.Job:  map 73% reduce 9%
16/08/17 17:54:46 INFO mapreduce.Job:  map 73% reduce 10%
16/08/17 17:54:50 INFO mapreduce.Job:  map 74% reduce 10%
16/08/17 17:54:53 INFO mapreduce.Job:  map 75% reduce 10%
16/08/17 17:54:58 INFO mapreduce.Job:  map 76% reduce 10%
16/08/17 17:55:02 INFO mapreduce.Job:  map 77% reduce 10%
16/08/17 17:55:05 INFO mapreduce.Job:  map 77% reduce 11%
16/08/17 17:55:07 INFO mapreduce.Job:  map 78% reduce 11%
16/08/17 17:55:10 INFO mapreduce.Job:  map 79% reduce 11%
16/08/17 17:55:12 INFO mapreduce.Job:  map 80% reduce 11%
16/08/17 17:55:15 INFO mapreduce.Job:  map 81% reduce 11%
16/08/17 17:55:18 INFO mapreduce.Job:  map 82% reduce 11%
16/08/17 17:55:20 INFO mapreduce.Job:  map 82% reduce 12%
16/08/17 17:55:21 INFO mapreduce.Job:  map 83% reduce 12%
16/08/17 17:55:23 INFO mapreduce.Job:  map 84% reduce 12%
16/08/17 17:55:26 INFO mapreduce.Job:  map 85% reduce 12%
16/08/17 17:55:33 INFO mapreduce.Job:  map 86% reduce 12%
16/08/17 17:55:37 INFO mapreduce.Job:  map 87% reduce 12%
16/08/17 17:55:40 INFO mapreduce.Job:  map 88% reduce 12%
16/08/17 17:55:42 INFO mapreduce.Job:  map 89% reduce 12%
16/08/17 17:55:45 INFO mapreduce.Job:  map 90% reduce 12%
16/08/17 17:55:53 INFO mapreduce.Job:  map 91% reduce 12%
16/08/17 17:56:02 INFO mapreduce.Job:  map 92% reduce 13%
16/08/17 17:56:07 INFO mapreduce.Job:  map 94% reduce 13%
16/08/17 17:56:11 INFO mapreduce.Job:  map 95% reduce 13%
16/08/17 17:56:15 INFO mapreduce.Job:  map 96% reduce 13%
16/08/17 17:56:30 INFO mapreduce.Job:  map 97% reduce 14%
16/08/17 17:56:36 INFO mapreduce.Job:  map 98% reduce 14%
16/08/17 17:56:47 INFO mapreduce.Job:  map 99% reduce 15%
16/08/17 17:56:56 INFO mapreduce.Job:  map 99% reduce 16%
16/08/17 17:57:05 INFO mapreduce.Job:  map 99% reduce 17%
16/08/17 17:57:15 INFO mapreduce.Job:  map 100% reduce 18%
16/08/17 17:57:39 INFO mapreduce.Job:  map 100% reduce 20%
16/08/17 17:57:49 INFO mapreduce.Job:  map 100% reduce 21%
16/08/17 17:58:13 INFO mapreduce.Job:  map 100% reduce 22%
16/08/17 17:58:17 INFO mapreduce.Job:  map 100% reduce 23%
16/08/17 17:58:27 INFO mapreduce.Job:  map 100% reduce 24%
16/08/17 17:58:55 INFO mapreduce.Job:  map 100% reduce 26%
16/08/17 17:59:00 INFO mapreduce.Job:  map 100% reduce 27%
16/08/17 17:59:17 INFO mapreduce.Job:  map 100% reduce 28%
16/08/17 17:59:32 INFO mapreduce.Job:  map 100% reduce 29%
16/08/17 18:00:22 INFO mapreduce.Job:  map 100% reduce 31%
16/08/17 18:00:46 INFO mapreduce.Job:  map 100% reduce 32%
16/08/17 18:07:29 INFO mapreduce.Job:  map 100% reduce 33%
16/08/17 18:08:59 INFO mapreduce.Job:  map 100% reduce 34%
16/08/17 18:09:33 INFO mapreduce.Job:  map 100% reduce 35%
16/08/17 18:10:00 INFO mapreduce.Job:  map 100% reduce 36%
16/08/17 18:10:13 INFO mapreduce.Job:  map 100% reduce 37%
16/08/17 18:10:36 INFO mapreduce.Job:  map 100% reduce 38%
16/08/17 18:10:49 INFO mapreduce.Job:  map 100% reduce 39%
16/08/17 18:11:04 INFO mapreduce.Job:  map 100% reduce 40%
16/08/17 18:11:27 INFO mapreduce.Job:  map 100% reduce 41%
16/08/17 18:11:51 INFO mapreduce.Job:  map 100% reduce 42%
16/08/17 18:12:18 INFO mapreduce.Job:  map 100% reduce 43%
16/08/17 18:12:36 INFO mapreduce.Job:  map 100% reduce 44%
16/08/17 18:12:58 INFO mapreduce.Job:  map 100% reduce 45%
16/08/17 18:13:20 INFO mapreduce.Job:  map 100% reduce 46%
16/08/17 18:13:37 INFO mapreduce.Job:  map 100% reduce 47%
16/08/17 18:13:56 INFO mapreduce.Job:  map 100% reduce 48%
16/08/17 18:14:06 INFO mapreduce.Job:  map 100% reduce 49%
16/08/17 18:14:11 INFO mapreduce.Job:  map 100% reduce 50%
16/08/17 18:14:17 INFO mapreduce.Job:  map 100% reduce 51%
16/08/17 18:14:21 INFO mapreduce.Job:  map 100% reduce 52%
16/08/17 18:14:24 INFO mapreduce.Job:  map 100% reduce 53%
16/08/17 18:14:27 INFO mapreduce.Job:  map 100% reduce 54%
16/08/17 18:14:30 INFO mapreduce.Job:  map 100% reduce 55%
16/08/17 18:14:33 INFO mapreduce.Job:  map 100% reduce 56%
16/08/17 18:14:36 INFO mapreduce.Job:  map 100% reduce 57%
16/08/17 18:14:38 INFO mapreduce.Job:  map 100% reduce 58%
16/08/17 18:14:40 INFO mapreduce.Job:  map 100% reduce 59%
16/08/17 18:14:42 INFO mapreduce.Job:  map 100% reduce 60%
16/08/17 18:14:44 INFO mapreduce.Job:  map 100% reduce 61%
16/08/17 18:14:46 INFO mapreduce.Job:  map 100% reduce 62%
16/08/17 18:14:48 INFO mapreduce.Job:  map 100% reduce 63%
16/08/17 18:14:49 INFO mapreduce.Job:  map 100% reduce 64%
16/08/17 18:14:51 INFO mapreduce.Job:  map 100% reduce 65%
16/08/17 18:14:52 INFO mapreduce.Job:  map 100% reduce 66%
16/08/17 18:14:55 INFO mapreduce.Job:  map 100% reduce 67%
16/08/17 18:14:56 INFO mapreduce.Job:  map 100% reduce 68%
16/08/17 18:14:57 INFO mapreduce.Job:  map 100% reduce 69%
16/08/17 18:14:58 INFO mapreduce.Job: Task Id : attempt_1471329660260_0051_m_000496_0, Status : FAILED
Container killed by the ApplicationMaster.
Container killed on request. Exit code is 143
Container exited with a non-zero exit code 143

Too Many fetch failures.Failing the attempt
16/08/17 18:14:59 INFO mapreduce.Job:  map 100% reduce 70%
16/08/17 18:15:00 INFO mapreduce.Job:  map 100% reduce 71%
16/08/17 18:15:02 INFO mapreduce.Job:  map 100% reduce 72%
16/08/17 18:15:03 INFO mapreduce.Job:  map 100% reduce 73%
16/08/17 18:15:05 INFO mapreduce.Job:  map 100% reduce 74%
16/08/17 18:15:06 INFO mapreduce.Job:  map 100% reduce 75%
16/08/17 18:15:10 INFO mapreduce.Job:  map 100% reduce 76%
16/08/17 18:15:12 INFO mapreduce.Job:  map 100% reduce 77%
16/08/17 18:15:15 INFO mapreduce.Job:  map 100% reduce 78%
16/08/17 18:15:19 INFO mapreduce.Job:  map 100% reduce 79%
16/08/17 18:15:23 INFO mapreduce.Job:  map 100% reduce 80%
16/08/17 18:15:28 INFO mapreduce.Job:  map 100% reduce 81%
16/08/17 18:15:33 INFO mapreduce.Job:  map 100% reduce 82%
16/08/17 18:15:36 INFO mapreduce.Job:  map 100% reduce 83%
16/08/17 18:15:44 INFO mapreduce.Job:  map 100% reduce 84%
16/08/17 18:15:47 INFO mapreduce.Job:  map 100% reduce 85%
16/08/17 18:15:52 INFO mapreduce.Job:  map 100% reduce 86%
16/08/17 18:15:58 INFO mapreduce.Job:  map 100% reduce 87%
16/08/17 18:16:05 INFO mapreduce.Job:  map 100% reduce 88%
16/08/17 18:16:10 INFO mapreduce.Job:  map 100% reduce 89%
16/08/17 18:16:18 INFO mapreduce.Job:  map 100% reduce 90%
16/08/17 18:16:25 INFO mapreduce.Job:  map 100% reduce 91%
16/08/17 18:16:30 INFO mapreduce.Job:  map 100% reduce 92%
16/08/17 18:16:38 INFO mapreduce.Job:  map 100% reduce 93%
16/08/17 18:16:50 INFO mapreduce.Job:  map 100% reduce 94%
16/08/17 18:16:56 INFO mapreduce.Job:  map 100% reduce 95%
16/08/17 18:17:13 INFO mapreduce.Job:  map 100% reduce 96%
