16/08/17 15:54:14 INFO terasort.TeraSort: starting
16/08/17 15:54:15 INFO input.FileInputFormat: Total input paths to process : 128
Spent 313ms computing base-splits.
Spent 7ms computing TeraScheduler splits.
Computing input splits took 321ms
Sampling 10 splits of 128
Making 256 from 100000 sampled records
Computing parititions took 1414ms
Spent 1739ms computing partitions.
16/08/17 15:54:17 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/17 15:54:18 INFO mapreduce.JobSubmitter: number of splits:128
16/08/17 15:54:18 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0044
16/08/17 15:54:19 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0044
16/08/17 15:54:19 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0044/
16/08/17 15:54:19 INFO mapreduce.Job: Running job: job_1471329660260_0044
16/08/17 15:54:28 INFO mapreduce.Job: Job job_1471329660260_0044 running in uber mode : false
16/08/17 15:54:28 INFO mapreduce.Job:  map 0% reduce 0%
16/08/17 15:54:42 INFO mapreduce.Job:  map 1% reduce 0%
16/08/17 15:54:43 INFO mapreduce.Job:  map 3% reduce 0%
16/08/17 15:54:44 INFO mapreduce.Job:  map 4% reduce 0%
16/08/17 15:54:45 INFO mapreduce.Job:  map 6% reduce 0%
16/08/17 15:54:46 INFO mapreduce.Job:  map 11% reduce 0%
16/08/17 15:54:48 INFO mapreduce.Job:  map 13% reduce 0%
16/08/17 15:54:49 INFO mapreduce.Job:  map 14% reduce 0%
16/08/17 15:54:50 INFO mapreduce.Job:  map 15% reduce 0%
16/08/17 15:54:51 INFO mapreduce.Job:  map 17% reduce 0%
16/08/17 15:54:52 INFO mapreduce.Job:  map 19% reduce 0%
16/08/17 15:54:53 INFO mapreduce.Job:  map 20% reduce 0%
16/08/17 15:54:55 INFO mapreduce.Job:  map 21% reduce 0%
16/08/17 15:54:56 INFO mapreduce.Job:  map 23% reduce 0%
16/08/17 15:54:57 INFO mapreduce.Job:  map 24% reduce 0%
16/08/17 15:54:58 INFO mapreduce.Job:  map 26% reduce 0%
16/08/17 15:54:59 INFO mapreduce.Job:  map 28% reduce 0%
16/08/17 15:55:00 INFO mapreduce.Job:  map 29% reduce 0%
16/08/17 15:55:01 INFO mapreduce.Job:  map 31% reduce 0%
16/08/17 15:55:02 INFO mapreduce.Job:  map 33% reduce 0%
16/08/17 15:55:03 INFO mapreduce.Job:  map 34% reduce 0%
16/08/17 15:55:04 INFO mapreduce.Job:  map 36% reduce 0%
16/08/17 15:55:05 INFO mapreduce.Job:  map 38% reduce 0%
16/08/17 15:55:06 INFO mapreduce.Job:  map 39% reduce 0%
16/08/17 15:55:07 INFO mapreduce.Job:  map 41% reduce 0%
16/08/17 15:55:08 INFO mapreduce.Job:  map 42% reduce 0%
16/08/17 15:55:09 INFO mapreduce.Job:  map 43% reduce 0%
16/08/17 15:55:10 INFO mapreduce.Job:  map 45% reduce 0%
16/08/17 15:55:11 INFO mapreduce.Job:  map 47% reduce 0%
16/08/17 15:55:12 INFO mapreduce.Job:  map 48% reduce 0%
16/08/17 15:55:13 INFO mapreduce.Job:  map 49% reduce 0%
16/08/17 15:55:14 INFO mapreduce.Job:  map 51% reduce 0%
16/08/17 15:55:15 INFO mapreduce.Job:  map 53% reduce 0%
16/08/17 15:55:16 INFO mapreduce.Job:  map 54% reduce 0%
16/08/17 15:55:17 INFO mapreduce.Job:  map 56% reduce 0%
16/08/17 15:55:19 INFO mapreduce.Job:  map 58% reduce 0%
16/08/17 15:55:20 INFO mapreduce.Job:  map 60% reduce 0%
16/08/17 15:55:21 INFO mapreduce.Job:  map 61% reduce 0%
16/08/17 15:55:22 INFO mapreduce.Job:  map 62% reduce 0%
16/08/17 15:55:23 INFO mapreduce.Job:  map 64% reduce 0%
16/08/17 15:55:24 INFO mapreduce.Job:  map 65% reduce 0%
16/08/17 15:55:25 INFO mapreduce.Job:  map 66% reduce 0%
16/08/17 15:55:26 INFO mapreduce.Job:  map 67% reduce 0%
16/08/17 15:55:27 INFO mapreduce.Job:  map 68% reduce 0%
16/08/17 15:55:28 INFO mapreduce.Job:  map 69% reduce 0%
16/08/17 15:55:29 INFO mapreduce.Job:  map 70% reduce 0%
16/08/17 15:55:30 INFO mapreduce.Job:  map 71% reduce 0%
16/08/17 15:55:31 INFO mapreduce.Job:  map 72% reduce 0%
16/08/17 15:55:32 INFO mapreduce.Job:  map 73% reduce 0%
16/08/17 15:55:33 INFO mapreduce.Job:  map 74% reduce 0%
16/08/17 15:55:35 INFO mapreduce.Job:  map 76% reduce 0%
16/08/17 15:55:37 INFO mapreduce.Job:  map 78% reduce 0%
16/08/17 15:55:42 INFO mapreduce.Job:  map 81% reduce 0%
16/08/17 15:55:45 INFO mapreduce.Job:  map 82% reduce 0%
16/08/17 15:55:51 INFO mapreduce.Job:  map 85% reduce 1%
16/08/17 15:56:03 INFO mapreduce.Job:  map 90% reduce 1%
16/08/17 15:56:36 INFO mapreduce.Job:  map 92% reduce 2%
16/08/17 15:56:39 INFO mapreduce.Job:  map 94% reduce 6%
16/08/17 15:56:43 INFO mapreduce.Job:  map 95% reduce 6%
16/08/17 15:56:46 INFO mapreduce.Job:  map 95% reduce 7%
16/08/17 15:56:54 INFO mapreduce.Job:  map 96% reduce 9%
