16/08/15 18:22:13 INFO terasort.TeraSort: starting
16/08/15 18:22:15 INFO input.FileInputFormat: Total input paths to process : 128
Spent 622ms computing base-splits.
Spent 29ms computing TeraScheduler splits.
Computing input splits took 653ms
Sampling 10 splits of 2048
Making 128 from 100000 sampled records
Computing parititions took 1032ms
Spent 1688ms computing partitions.
16/08/15 18:22:16 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/15 18:22:17 INFO mapreduce.JobSubmitter: number of splits:2048
16/08/15 18:22:17 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0102
16/08/15 18:22:17 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0102
16/08/15 18:22:17 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0102/
16/08/15 18:22:17 INFO mapreduce.Job: Running job: job_1470891827491_0102
16/08/15 18:22:29 INFO mapreduce.Job: Job job_1470891827491_0102 running in uber mode : false
16/08/15 18:22:29 INFO mapreduce.Job:  map 0% reduce 0%
16/08/15 18:22:47 INFO mapreduce.Job:  map 2% reduce 0%
16/08/15 18:22:48 INFO mapreduce.Job:  map 7% reduce 0%
16/08/15 18:22:49 INFO mapreduce.Job:  map 12% reduce 0%
16/08/15 18:22:55 INFO mapreduce.Job:  map 13% reduce 0%
16/08/15 18:22:58 INFO mapreduce.Job:  map 15% reduce 0%
16/08/15 18:22:59 INFO mapreduce.Job:  map 16% reduce 0%
16/08/15 18:23:01 INFO mapreduce.Job:  map 19% reduce 0%
16/08/15 18:23:03 INFO mapreduce.Job:  map 22% reduce 0%
16/08/15 18:23:05 INFO mapreduce.Job:  map 23% reduce 0%
16/08/15 18:23:06 INFO mapreduce.Job:  map 24% reduce 1%
16/08/15 18:23:10 INFO mapreduce.Job:  map 25% reduce 2%
16/08/15 18:23:12 INFO mapreduce.Job:  map 26% reduce 2%
16/08/15 18:23:14 INFO mapreduce.Job:  map 27% reduce 2%
16/08/15 18:23:16 INFO mapreduce.Job:  map 28% reduce 2%
16/08/15 18:23:17 INFO mapreduce.Job:  map 29% reduce 3%
16/08/15 18:23:19 INFO mapreduce.Job:  map 30% reduce 3%
16/08/15 18:23:20 INFO mapreduce.Job:  map 31% reduce 3%
16/08/15 18:23:23 INFO mapreduce.Job:  map 32% reduce 3%
16/08/15 18:23:24 INFO mapreduce.Job:  map 33% reduce 3%
16/08/15 18:23:26 INFO mapreduce.Job:  map 34% reduce 3%
16/08/15 18:23:27 INFO mapreduce.Job:  map 34% reduce 4%
16/08/15 18:23:28 INFO mapreduce.Job:  map 35% reduce 4%
16/08/15 18:23:31 INFO mapreduce.Job:  map 36% reduce 4%
16/08/15 18:23:33 INFO mapreduce.Job:  map 37% reduce 4%
16/08/15 18:23:36 INFO mapreduce.Job:  map 38% reduce 4%
16/08/15 18:23:38 INFO mapreduce.Job:  map 38% reduce 5%
16/08/15 18:23:39 INFO mapreduce.Job:  map 39% reduce 5%
16/08/15 18:23:42 INFO mapreduce.Job:  map 40% reduce 5%
16/08/15 18:23:44 INFO mapreduce.Job:  map 41% reduce 5%
16/08/15 18:23:46 INFO mapreduce.Job:  map 41% reduce 6%
16/08/15 18:23:48 INFO mapreduce.Job:  map 42% reduce 6%
16/08/15 18:23:50 INFO mapreduce.Job:  map 43% reduce 6%
16/08/15 18:23:52 INFO mapreduce.Job:  map 43% reduce 7%
16/08/15 18:23:53 INFO mapreduce.Job:  map 44% reduce 7%
16/08/15 18:23:55 INFO mapreduce.Job:  map 45% reduce 7%
16/08/15 18:23:57 INFO mapreduce.Job:  map 45% reduce 8%
16/08/15 18:23:59 INFO mapreduce.Job:  map 46% reduce 9%
16/08/15 18:24:07 INFO mapreduce.Job:  map 46% reduce 10%
16/08/15 18:24:09 INFO mapreduce.Job:  map 47% reduce 10%
16/08/15 18:24:11 INFO mapreduce.Job:  map 48% reduce 12%
16/08/15 18:24:14 INFO mapreduce.Job:  map 49% reduce 12%
16/08/15 18:24:16 INFO mapreduce.Job:  map 49% reduce 13%
16/08/15 18:24:17 INFO mapreduce.Job:  map 50% reduce 13%
16/08/15 18:24:18 INFO mapreduce.Job:  map 51% reduce 13%
16/08/15 18:24:21 INFO mapreduce.Job:  map 52% reduce 13%
16/08/15 18:24:22 INFO mapreduce.Job:  map 53% reduce 13%
16/08/15 18:24:23 INFO mapreduce.Job:  map 53% reduce 14%
16/08/15 18:24:26 INFO mapreduce.Job:  map 54% reduce 14%
16/08/15 18:24:29 INFO mapreduce.Job:  map 55% reduce 15%
16/08/15 18:24:33 INFO mapreduce.Job:  map 56% reduce 16%
16/08/15 18:24:40 INFO mapreduce.Job:  map 57% reduce 18%
16/08/15 18:24:42 INFO mapreduce.Job:  map 58% reduce 18%
16/08/15 18:24:45 INFO mapreduce.Job:  map 58% reduce 19%
