16/08/18 06:26:29 INFO terasort.TeraSort: starting
16/08/18 06:26:30 INFO input.FileInputFormat: Total input paths to process : 128
Spent 381ms computing base-splits.
Spent 13ms computing TeraScheduler splits.
Computing input splits took 395ms
Sampling 10 splits of 512
Making 128 from 100000 sampled records
Computing parititions took 1579ms
Spent 1978ms computing partitions.
16/08/18 06:26:32 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 06:26:33 INFO mapreduce.JobSubmitter: number of splits:512
16/08/18 06:26:34 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0065
16/08/18 06:26:34 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0065
16/08/18 06:26:34 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0065/
16/08/18 06:26:34 INFO mapreduce.Job: Running job: job_1471329660260_0065
16/08/18 06:26:44 INFO mapreduce.Job: Job job_1471329660260_0065 running in uber mode : false
16/08/18 06:26:44 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 06:27:02 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 06:27:03 INFO mapreduce.Job:  map 4% reduce 0%
16/08/18 06:27:06 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 06:27:07 INFO mapreduce.Job:  map 6% reduce 0%
16/08/18 06:27:09 INFO mapreduce.Job:  map 7% reduce 0%
16/08/18 06:27:11 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 06:27:12 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 06:27:14 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 06:27:15 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 06:27:18 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 06:27:19 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 06:27:21 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 06:27:22 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 06:27:23 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 06:27:25 INFO mapreduce.Job:  map 17% reduce 0%
16/08/18 06:27:26 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 06:27:28 INFO mapreduce.Job:  map 20% reduce 0%
16/08/18 06:27:30 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 06:27:31 INFO mapreduce.Job:  map 22% reduce 0%
16/08/18 06:27:33 INFO mapreduce.Job:  map 23% reduce 0%
16/08/18 06:27:34 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 06:27:36 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 06:27:37 INFO mapreduce.Job:  map 26% reduce 0%
16/08/18 06:27:38 INFO mapreduce.Job:  map 27% reduce 0%
16/08/18 06:27:40 INFO mapreduce.Job:  map 29% reduce 0%
16/08/18 06:27:43 INFO mapreduce.Job:  map 30% reduce 0%
16/08/18 06:27:44 INFO mapreduce.Job:  map 31% reduce 0%
16/08/18 06:27:46 INFO mapreduce.Job:  map 32% reduce 0%
16/08/18 06:27:48 INFO mapreduce.Job:  map 33% reduce 0%
16/08/18 06:27:49 INFO mapreduce.Job:  map 34% reduce 0%
16/08/18 06:27:51 INFO mapreduce.Job:  map 35% reduce 0%
16/08/18 06:27:53 INFO mapreduce.Job:  map 36% reduce 0%
16/08/18 06:27:55 INFO mapreduce.Job:  map 37% reduce 0%
16/08/18 06:27:56 INFO mapreduce.Job:  map 38% reduce 0%
16/08/18 06:27:58 INFO mapreduce.Job:  map 39% reduce 0%
16/08/18 06:27:59 INFO mapreduce.Job:  map 40% reduce 0%
16/08/18 06:28:00 INFO mapreduce.Job:  map 41% reduce 0%
16/08/18 06:28:01 INFO mapreduce.Job:  map 42% reduce 0%
16/08/18 06:28:03 INFO mapreduce.Job:  map 43% reduce 0%
16/08/18 06:28:05 INFO mapreduce.Job:  map 44% reduce 0%
16/08/18 06:28:07 INFO mapreduce.Job:  map 45% reduce 0%
16/08/18 06:28:09 INFO mapreduce.Job:  map 46% reduce 0%
16/08/18 06:28:11 INFO mapreduce.Job:  map 47% reduce 0%
16/08/18 06:28:15 INFO mapreduce.Job:  map 48% reduce 0%
16/08/18 06:28:21 INFO mapreduce.Job:  map 49% reduce 0%
16/08/18 06:28:30 INFO mapreduce.Job:  map 50% reduce 1%
16/08/18 06:28:38 INFO mapreduce.Job:  map 51% reduce 1%
16/08/18 06:28:41 INFO mapreduce.Job:  map 51% reduce 2%
16/08/18 06:28:44 INFO mapreduce.Job:  map 52% reduce 2%
16/08/18 06:28:50 INFO mapreduce.Job:  map 53% reduce 2%
16/08/18 06:28:53 INFO mapreduce.Job:  map 53% reduce 3%
16/08/18 06:28:54 INFO mapreduce.Job:  map 54% reduce 3%
16/08/18 06:29:03 INFO mapreduce.Job:  map 55% reduce 3%
16/08/18 06:29:06 INFO mapreduce.Job:  map 56% reduce 4%
16/08/18 06:29:08 INFO mapreduce.Job:  map 57% reduce 4%
16/08/18 06:29:13 INFO mapreduce.Job:  map 58% reduce 4%
16/08/18 06:29:16 INFO mapreduce.Job:  map 59% reduce 5%
16/08/18 06:29:21 INFO mapreduce.Job:  map 60% reduce 5%
16/08/18 06:29:28 INFO mapreduce.Job:  map 61% reduce 5%
16/08/18 06:29:33 INFO mapreduce.Job:  map 62% reduce 5%
16/08/18 06:29:34 INFO mapreduce.Job:  map 62% reduce 6%
16/08/18 06:29:45 INFO mapreduce.Job:  map 63% reduce 6%
16/08/18 06:29:50 INFO mapreduce.Job:  map 64% reduce 6%
16/08/18 06:29:52 INFO mapreduce.Job:  map 64% reduce 7%
