16/08/17 15:49:09 INFO terasort.TeraSort: starting
16/08/17 15:49:11 INFO input.FileInputFormat: Total input paths to process : 128
Spent 367ms computing base-splits.
Spent 12ms computing TeraScheduler splits.
Computing input splits took 381ms
Sampling 10 splits of 256
Making 256 from 100000 sampled records
Computing parititions took 1399ms
Spent 1784ms computing partitions.
16/08/17 15:49:13 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/17 15:49:14 INFO mapreduce.JobSubmitter: number of splits:256
16/08/17 15:49:14 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0043
16/08/17 15:49:14 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0043
16/08/17 15:49:14 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0043/
16/08/17 15:49:14 INFO mapreduce.Job: Running job: job_1471329660260_0043
16/08/17 15:49:24 INFO mapreduce.Job: Job job_1471329660260_0043 running in uber mode : false
16/08/17 15:49:24 INFO mapreduce.Job:  map 0% reduce 0%
16/08/17 15:49:40 INFO mapreduce.Job:  map 1% reduce 0%
16/08/17 15:49:41 INFO mapreduce.Job:  map 2% reduce 0%
16/08/17 15:49:42 INFO mapreduce.Job:  map 6% reduce 0%
16/08/17 15:49:43 INFO mapreduce.Job:  map 14% reduce 0%
16/08/17 15:49:44 INFO mapreduce.Job:  map 16% reduce 0%
16/08/17 15:49:45 INFO mapreduce.Job:  map 17% reduce 0%
16/08/17 15:49:46 INFO mapreduce.Job:  map 21% reduce 0%
16/08/17 15:49:47 INFO mapreduce.Job:  map 23% reduce 0%
16/08/17 15:49:48 INFO mapreduce.Job:  map 25% reduce 0%
16/08/17 15:49:49 INFO mapreduce.Job:  map 29% reduce 0%
16/08/17 15:49:50 INFO mapreduce.Job:  map 30% reduce 0%
16/08/17 15:49:51 INFO mapreduce.Job:  map 32% reduce 0%
16/08/17 15:49:52 INFO mapreduce.Job:  map 37% reduce 0%
16/08/17 15:49:53 INFO mapreduce.Job:  map 38% reduce 0%
16/08/17 15:49:54 INFO mapreduce.Job:  map 40% reduce 0%
