16/08/18 20:08:39 INFO terasort.TeraSort: starting
16/08/18 20:08:41 INFO input.FileInputFormat: Total input paths to process : 128
Spent 309ms computing base-splits.
Spent 6ms computing TeraScheduler splits.
Computing input splits took 317ms
Sampling 10 splits of 128
Making 256 from 100000 sampled records
Computing parititions took 1111ms
Spent 1431ms computing partitions.
16/08/18 20:08:42 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 20:08:43 INFO mapreduce.JobSubmitter: number of splits:128
16/08/18 20:08:43 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0086
16/08/18 20:08:44 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0086
16/08/18 20:08:44 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0086/
16/08/18 20:08:44 INFO mapreduce.Job: Running job: job_1471329660260_0086
16/08/18 20:08:53 INFO mapreduce.Job: Job job_1471329660260_0086 running in uber mode : false
16/08/18 20:08:53 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 20:09:07 INFO mapreduce.Job:  map 1% reduce 0%
16/08/18 20:09:08 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 20:09:09 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 20:09:10 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 20:09:11 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 20:09:12 INFO mapreduce.Job:  map 11% reduce 0%
16/08/18 20:09:13 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 20:09:14 INFO mapreduce.Job:  map 14% reduce 0%
16/08/18 20:09:15 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 20:09:16 INFO mapreduce.Job:  map 17% reduce 0%
16/08/18 20:09:17 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 20:09:18 INFO mapreduce.Job:  map 20% reduce 0%
16/08/18 20:09:19 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 20:09:20 INFO mapreduce.Job:  map 23% reduce 0%
16/08/18 20:09:21 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 20:09:22 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 20:09:23 INFO mapreduce.Job:  map 27% reduce 0%
16/08/18 20:09:24 INFO mapreduce.Job:  map 28% reduce 0%
16/08/18 20:09:25 INFO mapreduce.Job:  map 30% reduce 0%
16/08/18 20:09:26 INFO mapreduce.Job:  map 32% reduce 0%
16/08/18 20:09:27 INFO mapreduce.Job:  map 33% reduce 0%
16/08/18 20:09:28 INFO mapreduce.Job:  map 35% reduce 0%
16/08/18 20:09:29 INFO mapreduce.Job:  map 36% reduce 0%
