16/08/18 15:59:33 INFO terasort.TeraSort: starting
16/08/18 15:59:34 INFO input.FileInputFormat: Total input paths to process : 128
Spent 288ms computing base-splits.
Spent 6ms computing TeraScheduler splits.
Computing input splits took 295ms
Sampling 10 splits of 128
Making 256 from 100000 sampled records
Computing parititions took 1216ms
Spent 1514ms computing partitions.
16/08/18 15:59:36 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 15:59:37 INFO mapreduce.JobSubmitter: number of splits:128
16/08/18 15:59:37 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0072
16/08/18 15:59:37 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0072
16/08/18 15:59:37 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0072/
16/08/18 15:59:37 INFO mapreduce.Job: Running job: job_1471329660260_0072
16/08/18 15:59:46 INFO mapreduce.Job: Job job_1471329660260_0072 running in uber mode : false
16/08/18 15:59:46 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 16:00:01 INFO mapreduce.Job:  map 1% reduce 0%
16/08/18 16:00:02 INFO mapreduce.Job:  map 3% reduce 0%
16/08/18 16:00:03 INFO mapreduce.Job:  map 5% reduce 0%
16/08/18 16:00:04 INFO mapreduce.Job:  map 8% reduce 0%
16/08/18 16:00:05 INFO mapreduce.Job:  map 10% reduce 0%
16/08/18 16:00:06 INFO mapreduce.Job:  map 12% reduce 0%
16/08/18 16:00:07 INFO mapreduce.Job:  map 13% reduce 0%
16/08/18 16:00:08 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 16:00:09 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 16:00:10 INFO mapreduce.Job:  map 18% reduce 0%
16/08/18 16:00:11 INFO mapreduce.Job:  map 20% reduce 0%
16/08/18 16:00:12 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 16:00:13 INFO mapreduce.Job:  map 22% reduce 0%
16/08/18 16:00:14 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 16:00:15 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 16:00:16 INFO mapreduce.Job:  map 27% reduce 0%
16/08/18 16:00:17 INFO mapreduce.Job:  map 29% reduce 0%
16/08/18 16:00:18 INFO mapreduce.Job:  map 30% reduce 0%
16/08/18 16:00:19 INFO mapreduce.Job:  map 31% reduce 0%
16/08/18 16:00:20 INFO mapreduce.Job:  map 33% reduce 0%
16/08/18 16:00:21 INFO mapreduce.Job:  map 34% reduce 0%
16/08/18 16:00:22 INFO mapreduce.Job:  map 36% reduce 0%
16/08/18 16:00:23 INFO mapreduce.Job:  map 38% reduce 0%
16/08/18 16:00:24 INFO mapreduce.Job:  map 39% reduce 0%
16/08/18 16:00:25 INFO mapreduce.Job:  map 41% reduce 0%
16/08/18 16:00:26 INFO mapreduce.Job:  map 43% reduce 0%
16/08/18 16:00:27 INFO mapreduce.Job:  map 44% reduce 0%
16/08/18 16:00:28 INFO mapreduce.Job:  map 46% reduce 0%
16/08/18 16:00:29 INFO mapreduce.Job:  map 48% reduce 0%
16/08/18 16:00:30 INFO mapreduce.Job:  map 49% reduce 0%
16/08/18 16:00:31 INFO mapreduce.Job:  map 51% reduce 0%
16/08/18 16:00:32 INFO mapreduce.Job:  map 52% reduce 0%
16/08/18 16:00:33 INFO mapreduce.Job:  map 53% reduce 0%
16/08/18 16:00:34 INFO mapreduce.Job:  map 55% reduce 0%
