16/08/18 19:48:06 INFO terasort.TeraSort: starting
16/08/18 19:48:08 INFO input.FileInputFormat: Total input paths to process : 128
Spent 494ms computing base-splits.
Spent 18ms computing TeraScheduler splits.
Computing input splits took 514ms
Sampling 10 splits of 1024
Making 256 from 100000 sampled records
Computing parititions took 1327ms
Spent 1844ms computing partitions.
16/08/18 19:48:10 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/18 19:48:11 INFO mapreduce.JobSubmitter: number of splits:1024
16/08/18 19:48:11 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0083
16/08/18 19:48:11 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0083
16/08/18 19:48:11 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0083/
16/08/18 19:48:11 INFO mapreduce.Job: Running job: job_1471329660260_0083
16/08/18 19:48:20 INFO mapreduce.Job: Job job_1471329660260_0083 running in uber mode : false
16/08/18 19:48:20 INFO mapreduce.Job:  map 0% reduce 0%
16/08/18 19:48:38 INFO mapreduce.Job:  map 2% reduce 0%
16/08/18 19:48:39 INFO mapreduce.Job:  map 9% reduce 0%
16/08/18 19:48:40 INFO mapreduce.Job:  map 15% reduce 0%
16/08/18 19:48:41 INFO mapreduce.Job:  map 16% reduce 0%
16/08/18 19:48:42 INFO mapreduce.Job:  map 19% reduce 0%
16/08/18 19:48:43 INFO mapreduce.Job:  map 21% reduce 0%
16/08/18 19:48:44 INFO mapreduce.Job:  map 22% reduce 0%
16/08/18 19:48:45 INFO mapreduce.Job:  map 24% reduce 0%
16/08/18 19:48:52 INFO mapreduce.Job:  map 25% reduce 0%
16/08/18 19:48:53 INFO mapreduce.Job:  map 26% reduce 0%
16/08/18 19:48:54 INFO mapreduce.Job:  map 28% reduce 0%
16/08/18 19:48:55 INFO mapreduce.Job:  map 29% reduce 0%
16/08/18 19:48:56 INFO mapreduce.Job:  map 31% reduce 0%
16/08/18 19:48:57 INFO mapreduce.Job:  map 32% reduce 0%
16/08/18 19:48:58 INFO mapreduce.Job:  map 34% reduce 1%
16/08/18 19:48:59 INFO mapreduce.Job:  map 35% reduce 1%
16/08/18 19:49:00 INFO mapreduce.Job:  map 37% reduce 1%
16/08/18 19:49:01 INFO mapreduce.Job:  map 38% reduce 1%
16/08/18 19:49:02 INFO mapreduce.Job:  map 40% reduce 2%
16/08/18 19:49:03 INFO mapreduce.Job:  map 41% reduce 2%
16/08/18 19:49:04 INFO mapreduce.Job:  map 42% reduce 2%
16/08/18 19:49:08 INFO mapreduce.Job:  map 43% reduce 2%
16/08/18 19:49:12 INFO mapreduce.Job:  map 44% reduce 2%
16/08/18 19:49:14 INFO mapreduce.Job:  map 45% reduce 2%
16/08/18 19:49:17 INFO mapreduce.Job:  map 46% reduce 2%
16/08/18 19:49:18 INFO mapreduce.Job:  map 47% reduce 2%
16/08/18 19:49:20 INFO mapreduce.Job:  map 48% reduce 2%
16/08/18 19:49:24 INFO mapreduce.Job:  map 49% reduce 3%
16/08/18 19:49:27 INFO mapreduce.Job:  map 50% reduce 3%
16/08/18 19:49:31 INFO mapreduce.Job:  map 51% reduce 3%
16/08/18 19:49:34 INFO mapreduce.Job:  map 52% reduce 3%
16/08/18 19:49:36 INFO mapreduce.Job:  map 53% reduce 3%
16/08/18 19:49:39 INFO mapreduce.Job:  map 54% reduce 4%
16/08/18 19:49:44 INFO mapreduce.Job:  map 55% reduce 4%
16/08/18 19:49:48 INFO mapreduce.Job:  map 56% reduce 4%
16/08/18 19:49:53 INFO mapreduce.Job:  map 57% reduce 4%
16/08/18 19:49:54 INFO mapreduce.Job:  map 57% reduce 5%
16/08/18 19:49:55 INFO mapreduce.Job:  map 58% reduce 5%
16/08/18 19:49:58 INFO mapreduce.Job:  map 59% reduce 5%
