16/08/15 19:09:27 INFO terasort.TeraSort: starting
16/08/15 19:09:29 INFO input.FileInputFormat: Total input paths to process : 128
Spent 909ms computing base-splits.
Spent 113ms computing TeraScheduler splits.
Computing input splits took 1023ms
Sampling 10 splits of 8064
Making 128 from 100000 sampled records
Computing parititions took 1256ms
Spent 2282ms computing partitions.
16/08/15 19:09:31 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/15 19:09:32 INFO mapreduce.JobSubmitter: number of splits:8064
16/08/15 19:09:33 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0109
16/08/15 19:09:33 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0109
16/08/15 19:09:33 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0109/
16/08/15 19:09:33 INFO mapreduce.Job: Running job: job_1470891827491_0109
16/08/15 19:09:43 INFO mapreduce.Job: Job job_1470891827491_0109 running in uber mode : false
16/08/15 19:09:43 INFO mapreduce.Job:  map 0% reduce 0%
16/08/15 19:10:02 INFO mapreduce.Job:  map 1% reduce 0%
16/08/15 19:10:03 INFO mapreduce.Job:  map 3% reduce 0%
16/08/15 19:10:14 INFO mapreduce.Job:  map 4% reduce 0%
16/08/15 19:10:18 INFO mapreduce.Job:  map 5% reduce 0%
16/08/15 19:10:20 INFO mapreduce.Job:  map 6% reduce 0%
16/08/15 19:10:23 INFO mapreduce.Job:  map 7% reduce 0%
16/08/15 19:10:30 INFO mapreduce.Job:  map 8% reduce 0%
16/08/15 19:10:32 INFO mapreduce.Job:  map 9% reduce 0%
16/08/15 19:10:36 INFO mapreduce.Job:  map 10% reduce 0%
16/08/15 19:10:42 INFO mapreduce.Job:  map 11% reduce 0%
16/08/15 19:10:44 INFO mapreduce.Job:  map 12% reduce 0%
16/08/15 19:10:45 INFO mapreduce.Job:  map 12% reduce 1%
16/08/15 19:10:48 INFO mapreduce.Job:  map 13% reduce 1%
16/08/15 19:10:55 INFO mapreduce.Job:  map 14% reduce 1%
16/08/15 19:10:57 INFO mapreduce.Job:  map 15% reduce 1%
16/08/15 19:11:03 INFO mapreduce.Job:  map 16% reduce 1%
16/08/15 19:11:07 INFO mapreduce.Job:  map 17% reduce 1%
16/08/15 19:11:09 INFO mapreduce.Job:  map 17% reduce 2%
16/08/15 19:11:10 INFO mapreduce.Job:  map 18% reduce 2%
16/08/15 19:11:15 INFO mapreduce.Job:  map 19% reduce 2%
16/08/15 19:11:20 INFO mapreduce.Job:  map 20% reduce 2%
16/08/15 19:11:24 INFO mapreduce.Job:  map 21% reduce 2%
16/08/15 19:11:29 INFO mapreduce.Job:  map 22% reduce 3%
16/08/15 19:11:33 INFO mapreduce.Job:  map 23% reduce 3%
16/08/15 19:11:37 INFO mapreduce.Job:  map 24% reduce 3%
16/08/15 19:11:44 INFO mapreduce.Job:  map 25% reduce 3%
16/08/15 19:11:46 INFO mapreduce.Job:  map 25% reduce 4%
16/08/15 19:11:47 INFO mapreduce.Job:  map 26% reduce 4%
16/08/15 19:11:52 INFO mapreduce.Job:  map 27% reduce 4%
16/08/15 19:11:57 INFO mapreduce.Job:  map 28% reduce 4%
16/08/15 19:12:01 INFO mapreduce.Job:  map 28% reduce 5%
16/08/15 19:12:03 INFO mapreduce.Job:  map 29% reduce 5%
16/08/15 19:12:08 INFO mapreduce.Job:  map 30% reduce 5%
16/08/15 19:12:13 INFO mapreduce.Job:  map 31% reduce 5%
16/08/15 19:12:19 INFO mapreduce.Job:  map 31% reduce 6%
16/08/15 19:12:20 INFO mapreduce.Job:  map 32% reduce 6%
16/08/15 19:12:26 INFO mapreduce.Job:  map 33% reduce 6%
16/08/15 19:12:33 INFO mapreduce.Job:  map 34% reduce 6%
16/08/15 19:12:39 INFO mapreduce.Job:  map 35% reduce 6%
16/08/15 19:12:40 INFO mapreduce.Job:  map 35% reduce 7%
16/08/15 19:12:49 INFO mapreduce.Job:  map 36% reduce 7%
16/08/15 19:12:55 INFO mapreduce.Job:  map 37% reduce 7%
16/08/15 19:13:04 INFO mapreduce.Job:  map 38% reduce 7%
16/08/15 19:13:05 INFO mapreduce.Job:  map 38% reduce 8%
16/08/15 19:13:14 INFO mapreduce.Job:  map 39% reduce 8%
16/08/15 19:13:15 INFO mapreduce.Job:  map 39% reduce 9%
16/08/15 19:13:19 INFO mapreduce.Job:  map 40% reduce 9%
16/08/15 19:13:26 INFO mapreduce.Job:  map 41% reduce 10%
16/08/15 19:13:33 INFO mapreduce.Job:  map 42% reduce 10%
16/08/15 19:13:40 INFO mapreduce.Job:  map 43% reduce 11%
16/08/15 19:13:47 INFO mapreduce.Job:  map 44% reduce 11%
16/08/15 19:13:53 INFO mapreduce.Job:  map 44% reduce 12%
16/08/15 19:13:54 INFO mapreduce.Job:  map 45% reduce 12%
16/08/15 19:14:02 INFO mapreduce.Job:  map 46% reduce 12%
16/08/15 19:14:06 INFO mapreduce.Job:  map 46% reduce 13%
16/08/15 19:14:10 INFO mapreduce.Job:  map 47% reduce 13%
16/08/15 19:14:19 INFO mapreduce.Job:  map 48% reduce 13%
16/08/15 19:14:29 INFO mapreduce.Job:  map 48% reduce 14%
16/08/15 19:14:32 INFO mapreduce.Job:  map 49% reduce 14%
16/08/15 19:14:43 INFO mapreduce.Job:  map 50% reduce 14%
16/08/15 19:14:46 INFO mapreduce.Job:  map 50% reduce 15%
16/08/15 19:14:54 INFO mapreduce.Job:  map 51% reduce 15%
16/08/15 19:15:00 INFO mapreduce.Job:  map 51% reduce 16%
16/08/15 19:15:02 INFO mapreduce.Job:  map 52% reduce 16%
16/08/15 19:15:15 INFO mapreduce.Job:  map 53% reduce 16%
16/08/15 19:15:26 INFO mapreduce.Job:  map 53% reduce 17%
16/08/15 19:15:27 INFO mapreduce.Job:  map 54% reduce 17%
16/08/15 19:15:37 INFO mapreduce.Job:  map 55% reduce 17%
16/08/15 19:15:40 INFO mapreduce.Job:  map 55% reduce 18%
16/08/15 19:15:45 INFO mapreduce.Job:  map 56% reduce 18%
16/08/15 19:15:55 INFO mapreduce.Job:  map 57% reduce 18%
16/08/15 19:16:02 INFO mapreduce.Job:  map 57% reduce 19%
16/08/15 19:16:04 INFO mapreduce.Job:  map 58% reduce 19%
16/08/15 19:16:12 INFO mapreduce.Job:  map 59% reduce 19%
16/08/15 19:16:19 INFO mapreduce.Job:  map 60% reduce 19%
16/08/15 19:16:20 INFO mapreduce.Job:  map 60% reduce 20%
16/08/15 19:16:26 INFO mapreduce.Job:  map 61% reduce 20%
16/08/15 19:16:33 INFO mapreduce.Job:  map 62% reduce 20%
16/08/15 19:16:39 INFO mapreduce.Job:  map 63% reduce 20%
16/08/15 19:16:41 INFO mapreduce.Job:  map 63% reduce 21%
16/08/15 19:16:47 INFO mapreduce.Job:  map 64% reduce 21%
16/08/15 19:16:56 INFO mapreduce.Job:  map 65% reduce 21%
16/08/15 19:17:05 INFO mapreduce.Job:  map 66% reduce 21%
16/08/15 19:17:11 INFO mapreduce.Job:  map 67% reduce 21%
16/08/15 19:17:18 INFO mapreduce.Job:  map 67% reduce 22%
16/08/15 19:17:25 INFO mapreduce.Job:  map 68% reduce 22%
16/08/15 19:17:35 INFO mapreduce.Job:  map 69% reduce 22%
16/08/15 19:17:40 INFO mapreduce.Job:  map 69% reduce 23%
16/08/15 19:17:41 INFO mapreduce.Job:  map 70% reduce 23%
16/08/15 19:17:49 INFO mapreduce.Job:  map 71% reduce 23%
16/08/15 19:17:57 INFO mapreduce.Job:  map 72% reduce 23%
16/08/15 19:18:05 INFO mapreduce.Job:  map 72% reduce 24%
16/08/15 19:18:06 INFO mapreduce.Job:  map 73% reduce 24%
16/08/15 19:18:16 INFO mapreduce.Job:  map 74% reduce 24%
