16/08/17 15:29:44 INFO terasort.TeraSort: starting
16/08/17 15:29:46 INFO input.FileInputFormat: Total input paths to process : 128
Spent 662ms computing base-splits.
Spent 31ms computing TeraScheduler splits.
Computing input splits took 694ms
Sampling 10 splits of 2048
Making 256 from 100000 sampled records
Computing parititions took 1213ms
Spent 1912ms computing partitions.
16/08/17 15:29:47 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/17 15:29:48 INFO mapreduce.JobSubmitter: number of splits:2048
16/08/17 15:29:48 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1471329660260_0040
16/08/17 15:29:49 INFO impl.YarnClientImpl: Submitted application application_1471329660260_0040
16/08/17 15:29:49 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1471329660260_0040/
16/08/17 15:29:49 INFO mapreduce.Job: Running job: job_1471329660260_0040
16/08/17 15:29:58 INFO mapreduce.Job: Job job_1471329660260_0040 running in uber mode : false
16/08/17 15:29:58 INFO mapreduce.Job:  map 0% reduce 0%
16/08/17 15:30:16 INFO mapreduce.Job:  map 1% reduce 0%
16/08/17 15:30:17 INFO mapreduce.Job:  map 4% reduce 0%
16/08/17 15:30:18 INFO mapreduce.Job:  map 9% reduce 0%
16/08/17 15:30:19 INFO mapreduce.Job:  map 12% reduce 0%
16/08/17 15:30:25 INFO mapreduce.Job:  map 13% reduce 0%
16/08/17 15:30:29 INFO mapreduce.Job:  map 15% reduce 0%
16/08/17 15:30:30 INFO mapreduce.Job:  map 16% reduce 0%
16/08/17 15:30:31 INFO mapreduce.Job:  map 17% reduce 0%
16/08/17 15:30:32 INFO mapreduce.Job:  map 18% reduce 0%
16/08/17 15:30:33 INFO mapreduce.Job:  map 19% reduce 0%
16/08/17 15:30:34 INFO mapreduce.Job:  map 20% reduce 0%
16/08/17 15:30:35 INFO mapreduce.Job:  map 21% reduce 0%
16/08/17 15:30:36 INFO mapreduce.Job:  map 23% reduce 0%
16/08/17 15:30:37 INFO mapreduce.Job:  map 24% reduce 0%
16/08/17 15:30:39 INFO mapreduce.Job:  map 25% reduce 0%
16/08/17 15:30:42 INFO mapreduce.Job:  map 25% reduce 1%
16/08/17 15:30:43 INFO mapreduce.Job:  map 26% reduce 1%
16/08/17 15:30:44 INFO mapreduce.Job:  map 27% reduce 1%
16/08/17 15:30:45 INFO mapreduce.Job:  map 28% reduce 1%
16/08/17 15:30:47 INFO mapreduce.Job:  map 29% reduce 2%
16/08/17 15:30:48 INFO mapreduce.Job:  map 30% reduce 2%
16/08/17 15:30:50 INFO mapreduce.Job:  map 31% reduce 2%
16/08/17 15:30:52 INFO mapreduce.Job:  map 32% reduce 2%
16/08/17 15:30:53 INFO mapreduce.Job:  map 33% reduce 2%
16/08/17 15:30:55 INFO mapreduce.Job:  map 34% reduce 2%
16/08/17 15:30:56 INFO mapreduce.Job:  map 35% reduce 3%
16/08/17 15:30:57 INFO mapreduce.Job:  map 36% reduce 3%
16/08/17 15:30:58 INFO mapreduce.Job:  map 37% reduce 3%
16/08/17 15:30:59 INFO mapreduce.Job:  map 38% reduce 3%
16/08/17 15:31:01 INFO mapreduce.Job:  map 39% reduce 4%
16/08/17 15:31:03 INFO mapreduce.Job:  map 40% reduce 4%
16/08/17 15:31:05 INFO mapreduce.Job:  map 41% reduce 4%
